Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
003 Altrei,51,,10,2,12
003 Altrei,52,,2,3,5
003 Altrei,53,,4,2,6
003 Altrei,54,,5,4,9
003 Altrei,55,,2,4,6
003 Altrei,56,,1,2,3
003 Altrei,57,,5,1,6
003 Altrei,58,,3,3,6
003 Altrei,59,,2,1,3
003 Altrei,60,,2,2,4
003 Altrei,61,,6,3,9
003 Altrei,62,,4,3,7
003 Altrei,63,,-,3,3
003 Altrei,64,,1,-,1
003 Altrei,65,,2,2,4
003 Altrei,66,,3,2,5
003 Altrei,67,,2,3,5
003 Altrei,68,,3,1,4
003 Altrei,69,,2,3,5
003 Altrei,70,,1,3,4
003 Altrei,71,,3,1,4
003 Altrei,72,,1,3,4
003 Altrei,73,,3,3,6
003 Altrei,74,,2,3,5
003 Altrei,75,,1,1,2
003 Altrei,76,,3,1,4
003 Altrei,77,,3,1,4
003 Altrei,78,,2,1,3
003 Altrei,79,,-,2,2
003 Altrei,80,,2,2,4
003 Altrei,81,,-,2,2
003 Altrei,82,,-,2,2
003 Altrei,83,,1,1,2
003 Altrei,84,,2,2,4
003 Altrei,85,,-,2,2
003 Altrei,86,,2,3,5
003 Altrei,87,,-,2,2
003 Altrei,89,,-,2,2
003 Altrei,90,,-,1,1
003 Altrei,91,,-,1,1
004 Eppan a.d. Weinstr.,0,,76,73,149
004 Eppan a.d. Weinstr.,1,,94,79,173
004 Eppan a.d. Weinstr.,2,,80,76,156
004 Eppan a.d. Weinstr.,3,,80,73,153
004 Eppan a.d. Weinstr.,4,,73,64,137
004 Eppan a.d. Weinstr.,5,,82,96,178
004 Eppan a.d. Weinstr.,6,,77,68,145
004 Eppan a.d. Weinstr.,7,,104,77,181
004 Eppan a.d. Weinstr.,8,,84,109,193
004 Eppan a.d. Weinstr.,9,,90,68,158
004 Eppan a.d. Weinstr.,10,,86,67,153
004 Eppan a.d. Weinstr.,11,,80,77,157
004 Eppan a.d. Weinstr.,12,,82,73,155
004 Eppan a.d. Weinstr.,13,,74,81,155
004 Eppan a.d. Weinstr.,14,,89,59,148
004 Eppan a.d. Weinstr.,15,,82,84,166
004 Eppan a.d. Weinstr.,16,,73,70,143
004 Eppan a.d. Weinstr.,17,,77,73,150
004 Eppan a.d. Weinstr.,18,,73,67,140
004 Eppan a.d. Weinstr.,19,,82,78,160
004 Eppan a.d. Weinstr.,20,,87,94,181
004 Eppan a.d. Weinstr.,21,,75,71,146
004 Eppan a.d. Weinstr.,22,,84,76,160
004 Eppan a.d. Weinstr.,23,,88,73,161
004 Eppan a.d. Weinstr.,24,,86,69,155
004 Eppan a.d. Weinstr.,25,,90,85,175
004 Eppan a.d. Weinstr.,26,,77,77,154
004 Eppan a.d. Weinstr.,27,,99,100,199
004 Eppan a.d. Weinstr.,28,,86,63,149
004 Eppan a.d. Weinstr.,29,,88,90,178
004 Eppan a.d. Weinstr.,30,,89,90,179
004 Eppan a.d. Weinstr.,31,,82,93,175
004 Eppan a.d. Weinstr.,32,,77,90,167
004 Eppan a.d. Weinstr.,33,,87,100,187
004 Eppan a.d. Weinstr.,34,,93,95,188
004 Eppan a.d. Weinstr.,35,,113,95,208
004 Eppan a.d. Weinstr.,36,,95,97,192
004 Eppan a.d. Weinstr.,37,,94,91,185
004 Eppan a.d. Weinstr.,38,,107,110,217
004 Eppan a.d. Weinstr.,39,,98,109,207
004 Eppan a.d. Weinstr.,40,,115,112,227
004 Eppan a.d. Weinstr.,41,,115,134,249
004 Eppan a.d. Weinstr.,42,,122,108,230
004 Eppan a.d. Weinstr.,43,,133,121,254
004 Eppan a.d. Weinstr.,44,,144,128,272
004 Eppan a.d. Weinstr.,45,,123,126,249
004 Eppan a.d. Weinstr.,46,,118,132,250
004 Eppan a.d. Weinstr.,47,,128,142,270
004 Eppan a.d. Weinstr.,48,,113,120,233
004 Eppan a.d. Weinstr.,49,,131,114,245
004 Eppan a.d. Weinstr.,50,,110,117,227
004 Eppan a.d. Weinstr.,51,,131,118,249
004 Eppan a.d. Weinstr.,52,,128,107,235
004 Eppan a.d. Weinstr.,53,,109,124,233
004 Eppan a.d. Weinstr.,54,,111,104,215
004 Eppan a.d. Weinstr.,55,,99,107,206
004 Eppan a.d. Weinstr.,56,,93,96,189
004 Eppan a.d. Weinstr.,57,,91,84,175
004 Eppan a.d. Weinstr.,58,,83,89,172
004 Eppan a.d. Weinstr.,59,,74,95,169
004 Eppan a.d. Weinstr.,60,,91,86,177
004 Eppan a.d. Weinstr.,61,,68,83,151
004 Eppan a.d. Weinstr.,62,,85,67,152
004 Eppan a.d. Weinstr.,63,,64,78,142
004 Eppan a.d. Weinstr.,64,,66,57,123
004 Eppan a.d. Weinstr.,65,,74,72,146
004 Eppan a.d. Weinstr.,66,,59,78,137
004 Eppan a.d. Weinstr.,67,,78,71,149
004 Eppan a.d. Weinstr.,68,,54,57,111
004 Eppan a.d. Weinstr.,69,,67,76,143
004 Eppan a.d. Weinstr.,70,,89,82,171
004 Eppan a.d. Weinstr.,71,,85,74,159
004 Eppan a.d. Weinstr.,72,,58,102,160
004 Eppan a.d. Weinstr.,73,,66,51,117
004 Eppan a.d. Weinstr.,74,,60,78,138
004 Eppan a.d. Weinstr.,75,,47,49,96
004 Eppan a.d. Weinstr.,76,,40,54,94
004 Eppan a.d. Weinstr.,77,,44,41,85
004 Eppan a.d. Weinstr.,78,,28,40,68
004 Eppan a.d. Weinstr.,79,,27,43,70
004 Eppan a.d. Weinstr.,80,,43,49,92
004 Eppan a.d. Weinstr.,81,,36,45,81
004 Eppan a.d. Weinstr.,82,,22,45,67
004 Eppan a.d. Weinstr.,83,,28,51,79
004 Eppan a.d. Weinstr.,84,,25,41,66
004 Eppan a.d. Weinstr.,85,,27,32,59
004 Eppan a.d. Weinstr.,86,,17,39,56
004 Eppan a.d. Weinstr.,87,,16,40,56
004 Eppan a.d. Weinstr.,88,,13,31,44
004 Eppan a.d. Weinstr.,89,,6,33,39
004 Eppan a.d. Weinstr.,90,,5,26,31
004 Eppan a.d. Weinstr.,91,,6,24,30
004 Eppan a.d. Weinstr.,92,,8,17,25
004 Eppan a.d. Weinstr.,93,,6,11,17
004 Eppan a.d. Weinstr.,94,,2,5,7
004 Eppan a.d. Weinstr.,95,,1,5,6
004 Eppan a.d. Weinstr.,96,,-,1,1
004 Eppan a.d. Weinstr.,98,,1,-,1
004 Eppan a.d. Weinstr.,99,,-,2,2
004 Eppan a.d. Weinstr.,100,,2,2,4
004 Eppan a.d. Weinstr.,101,,-,2,2
004 Eppan a.d. Weinstr.,102,,-,2,2
004 Eppan a.d. Weinstr.,104,,-,1,1
005 Hafling,0,,4,7,11
005 Hafling,1,,5,3,8
005 Hafling,2,,1,3,4
005 Hafling,3,,2,4,6
005 Hafling,4,,3,7,10
005 Hafling,5,,5,5,10
005 Hafling,6,,3,2,5
005 Hafling,7,,6,6,12
005 Hafling,8,,3,2,5
005 Hafling,9,,1,7,8
005 Hafling,10,,-,4,4
005 Hafling,11,,6,1,7
005 Hafling,12,,4,3,7
005 Hafling,13,,4,7,11
005 Hafling,14,,5,3,8
005 Hafling,15,,2,7,9
005 Hafling,16,,2,9,11
005 Hafling,17,,12,4,16
005 Hafling,18,,6,4,10
005 Hafling,19,,4,5,9
005 Hafling,20,,3,8,11
005 Hafling,21,,5,4,9
005 Hafling,22,,7,2,9
005 Hafling,23,,4,8,12
005 Hafling,24,,4,2,6
005 Hafling,25,,2,6,8
005 Hafling,26,,5,4,9
005 Hafling,27,,3,2,5
005 Hafling,28,,4,3,7
005 Hafling,29,,3,10,13
005 Hafling,30,,3,-,3
005 Hafling,31,,5,2,7
005 Hafling,32,,5,9,14
005 Hafling,33,,4,10,14
005 Hafling,34,,6,5,11
005 Hafling,35,,5,5,10
005 Hafling,36,,5,6,11
005 Hafling,37,,6,6,12
005 Hafling,38,,8,4,12
005 Hafling,39,,7,6,13
005 Hafling,40,,11,2,13
005 Hafling,41,,9,1,10
005 Hafling,42,,11,6,17
005 Hafling,43,,9,11,20
005 Hafling,44,,7,12,19
005 Hafling,45,,3,11,14
005 Hafling,46,,3,1,4
005 Hafling,47,,11,6,17
005 Hafling,48,,7,12,19
005 Hafling,49,,4,2,6
005 Hafling,50,,7,3,10
005 Hafling,51,,4,4,8
005 Hafling,52,,8,5,13
005 Hafling,53,,10,7,17
005 Hafling,54,,6,5,11
005 Hafling,55,,3,5,8
005 Hafling,56,,3,4,7
005 Hafling,57,,3,8,11
005 Hafling,58,,6,2,8
005 Hafling,59,,3,1,4
005 Hafling,60,,2,3,5
005 Hafling,61,,7,2,9
005 Hafling,62,,2,3,5
005 Hafling,63,,5,4,9
005 Hafling,64,,4,4,8
005 Hafling,65,,6,2,8
005 Hafling,66,,2,4,6
005 Hafling,67,,1,3,4
005 Hafling,68,,3,2,5
005 Hafling,69,,3,2,5
005 Hafling,70,,4,4,8
005 Hafling,71,,5,3,8
005 Hafling,72,,3,4,7
005 Hafling,73,,2,1,3
005 Hafling,74,,4,5,9
005 Hafling,75,,2,2,4
005 Hafling,76,,2,1,3
005 Hafling,77,,1,1,2
005 Hafling,78,,2,2,4
005 Hafling,79,,-,2,2
005 Hafling,80,,4,3,7
005 Hafling,81,,3,2,5
005 Hafling,82,,2,4,6
005 Hafling,83,,1,4,5
005 Hafling,84,,2,1,3
005 Hafling,85,,-,1,1
005 Hafling,86,,3,2,5
005 Hafling,87,,-,2,2
005 Hafling,89,,1,-,1
005 Hafling,91,,-,1,1
005 Hafling,92,,-,1,1
005 Hafling,93,,2,1,3
005 Hafling,94,,-,1,1
005 Hafling,96,,-,1,1
006 Abtei,0,,14,20,34
006 Abtei,1,,25,14,39
006 Abtei,2,,20,12,32
006 Abtei,3,,25,15,40
006 Abtei,4,,22,19,41
006 Abtei,5,,25,19,44
006 Abtei,6,,28,21,49
006 Abtei,7,,29,22,51
006 Abtei,8,,22,28,50
006 Abtei,9,,29,12,41
006 Abtei,10,,21,19,40
006 Abtei,11,,12,31,43
006 Abtei,12,,24,23,47
006 Abtei,13,,23,31,54
006 Abtei,14,,21,26,47
006 Abtei,15,,13,15,28
006 Abtei,16,,26,22,48
006 Abtei,17,,25,14,39
006 Abtei,18,,24,28,52
006 Abtei,19,,19,15,34
006 Abtei,20,,17,20,37
006 Abtei,21,,24,16,40
006 Abtei,22,,24,14,38
006 Abtei,23,,24,16,40
006 Abtei,24,,13,15,28
006 Abtei,25,,18,11,29
006 Abtei,26,,20,14,34
006 Abtei,27,,19,21,40
006 Abtei,28,,14,13,27
006 Abtei,29,,12,18,30
006 Abtei,30,,14,15,29
006 Abtei,31,,25,15,40
006 Abtei,32,,21,17,38
006 Abtei,33,,25,17,42
006 Abtei,34,,17,24,41
006 Abtei,35,,22,36,58
006 Abtei,36,,26,34,60
006 Abtei,37,,26,24,50
006 Abtei,38,,14,32,46
006 Abtei,39,,20,29,49
006 Abtei,40,,28,22,50
006 Abtei,41,,45,33,78
006 Abtei,42,,17,30,47
006 Abtei,43,,29,36,65
006 Abtei,44,,30,33,63
006 Abtei,45,,30,34,64
006 Abtei,46,,36,35,71
006 Abtei,47,,24,29,53
006 Abtei,48,,35,24,59
006 Abtei,49,,26,34,60
006 Abtei,50,,29,29,58
006 Abtei,51,,26,29,55
006 Abtei,52,,26,26,52
006 Abtei,53,,26,24,50
006 Abtei,54,,28,23,51
006 Abtei,55,,19,21,40
006 Abtei,56,,19,15,34
006 Abtei,57,,20,18,38
006 Abtei,58,,17,15,32
006 Abtei,59,,11,15,26
006 Abtei,60,,14,19,33
006 Abtei,61,,10,15,25
006 Abtei,62,,11,12,23
006 Abtei,63,,13,20,33
006 Abtei,64,,10,18,28
006 Abtei,65,,22,18,40
006 Abtei,66,,15,15,30
006 Abtei,67,,23,18,41
006 Abtei,68,,16,20,36
006 Abtei,69,,11,15,26
006 Abtei,70,,11,12,23
006 Abtei,71,,20,12,32
006 Abtei,72,,14,22,36
006 Abtei,73,,14,16,30
006 Abtei,74,,13,13,26
006 Abtei,75,,14,16,30
006 Abtei,76,,6,16,22
006 Abtei,77,,14,9,23
006 Abtei,78,,9,16,25
006 Abtei,79,,10,13,23
006 Abtei,80,,5,15,20
006 Abtei,81,,4,3,7
006 Abtei,82,,8,9,17
006 Abtei,83,,11,10,21
006 Abtei,84,,5,5,10
006 Abtei,85,,3,10,13
006 Abtei,86,,5,7,12
006 Abtei,87,,3,3,6
006 Abtei,88,,3,3,6
006 Abtei,89,,4,7,11
006 Abtei,90,,2,4,6
006 Abtei,91,,3,2,5
006 Abtei,92,,1,1,2
006 Abtei,93,,-,3,3
006 Abtei,94,,-,1,1
006 Abtei,95,,-,2,2
006 Abtei,97,,-,2,2
006 Abtei,99,,-,1,1
006 Abtei,101,,-,1,1
007 Barbian,0,,9,12,21
007 Barbian,1,,11,13,24
007 Barbian,2,,12,8,20
007 Barbian,3,,8,7,15
007 Barbian,4,,8,13,21
007 Barbian,5,,11,5,16
007 Barbian,6,,7,11,18
007 Barbian,7,,6,2,8
007 Barbian,8,,17,6,23
007 Barbian,9,,6,5,11
007 Barbian,10,,8,15,23
007 Barbian,11,,6,8,14
007 Barbian,12,,12,16,28
007 Barbian,13,,14,7,21
007 Barbian,14,,11,11,22
007 Barbian,15,,13,7,20
007 Barbian,16,,9,10,19
007 Barbian,17,,11,10,21
007 Barbian,18,,11,9,20
007 Barbian,19,,8,4,12
007 Barbian,20,,9,14,23
007 Barbian,21,,13,7,20
007 Barbian,22,,12,13,25
007 Barbian,23,,16,14,30
007 Barbian,24,,8,12,20
007 Barbian,25,,14,5,19
007 Barbian,26,,8,8,16
007 Barbian,27,,14,9,23
007 Barbian,28,,6,7,13
007 Barbian,29,,10,7,17
007 Barbian,30,,11,15,26
007 Barbian,31,,10,14,24
007 Barbian,32,,11,13,24
007 Barbian,33,,12,5,17
007 Barbian,34,,17,9,26
007 Barbian,35,,12,9,21
007 Barbian,36,,11,19,30
007 Barbian,37,,8,14,22
007 Barbian,38,,9,10,19
007 Barbian,39,,14,10,24
007 Barbian,40,,12,19,31
007 Barbian,41,,14,16,30
007 Barbian,42,,18,9,27
007 Barbian,43,,13,13,26
007 Barbian,44,,15,7,22
007 Barbian,45,,14,11,25
007 Barbian,46,,8,8,16
007 Barbian,47,,12,12,24
007 Barbian,48,,9,12,21
007 Barbian,49,,15,15,30
007 Barbian,50,,14,15,29
007 Barbian,51,,15,14,29
007 Barbian,52,,16,11,27
007 Barbian,53,,13,15,28
007 Barbian,54,,10,9,19
007 Barbian,55,,8,9,17
007 Barbian,56,,16,7,23
007 Barbian,57,,5,10,15
007 Barbian,58,,7,7,14
007 Barbian,59,,7,15,22
007 Barbian,60,,7,12,19
007 Barbian,61,,7,5,12
007 Barbian,62,,10,9,19
007 Barbian,63,,11,11,22
007 Barbian,64,,5,6,11
007 Barbian,65,,3,5,8
007 Barbian,66,,6,8,14
007 Barbian,67,,17,6,23
007 Barbian,68,,4,6,10
007 Barbian,69,,10,9,19
007 Barbian,70,,9,6,15
007 Barbian,71,,11,10,21
007 Barbian,72,,8,12,20
007 Barbian,73,,9,3,12
007 Barbian,74,,5,4,9
007 Barbian,75,,5,9,14
007 Barbian,76,,8,9,17
007 Barbian,77,,3,4,7
007 Barbian,78,,2,5,7
007 Barbian,79,,5,5,10
007 Barbian,80,,5,4,9
007 Barbian,81,,6,6,12
007 Barbian,82,,2,6,8
007 Barbian,83,,2,4,6
007 Barbian,84,,3,6,9
007 Barbian,85,,4,4,8
007 Barbian,86,,2,-,2
007 Barbian,87,,2,1,3
007 Barbian,88,,3,-,3
007 Barbian,89,,1,3,4
007 Barbian,90,,-,3,3
007 Barbian,91,,1,2,3
007 Barbian,92,,1,1,2
007 Barbian,95,,1,-,1
008 Bozen,0,,501,470,971
008 Bozen,1,,524,468,992
008 Bozen,2,,495,479,974
008 Bozen,3,,515,499,1.014
008 Bozen,4,,533,475,1.008
008 Bozen,5,,530,516,1.046
008 Bozen,6,,573,488,1.061
008 Bozen,7,,497,499,996
008 Bozen,8,,552,495,1.047
008 Bozen,9,,558,508,1.066
008 Bozen,10,,535,526,1.061
008 Bozen,11,,549,471,1.020
008 Bozen,12,,534,481,1.015
008 Bozen,13,,471,520,991
008 Bozen,14,,528,503,1.031
008 Bozen,15,,529,485,1.014
008 Bozen,16,,515,455,970
008 Bozen,17,,488,507,995
008 Bozen,18,,482,442,924
008 Bozen,19,,526,499,1.025
008 Bozen,20,,474,485,959
008 Bozen,21,,521,458,979
008 Bozen,22,,552,495,1.047
008 Bozen,23,,561,515,1.076
008 Bozen,24,,549,527,1.076
008 Bozen,25,,573,541,1.114
008 Bozen,26,,485,518,1.003
008 Bozen,27,,549,529,1.078
008 Bozen,28,,567,541,1.108
008 Bozen,29,,570,583,1.153
008 Bozen,30,,616,558,1.174
008 Bozen,31,,611,577,1.188
008 Bozen,32,,626,588,1.214
008 Bozen,33,,652,622,1.274
008 Bozen,34,,613,616,1.229
008 Bozen,35,,625,642,1.267
008 Bozen,36,,654,659,1.313
008 Bozen,37,,659,700,1.359
008 Bozen,38,,722,760,1.482
008 Bozen,39,,768,774,1.542
008 Bozen,40,,756,845,1.601
008 Bozen,41,,824,857,1.681
008 Bozen,42,,860,909,1.769
008 Bozen,43,,836,833,1.669
008 Bozen,44,,906,886,1.792
008 Bozen,45,,835,814,1.649
008 Bozen,46,,793,878,1.671
008 Bozen,47,,879,926,1.805
008 Bozen,48,,920,912,1.832
008 Bozen,49,,900,920,1.820
008 Bozen,50,,772,872,1.644
008 Bozen,51,,756,811,1.567
008 Bozen,52,,760,747,1.507
008 Bozen,53,,701,755,1.456
008 Bozen,54,,687,720,1.407
008 Bozen,55,,686,724,1.410
008 Bozen,56,,608,734,1.342
008 Bozen,57,,606,678,1.284
008 Bozen,58,,588,663,1.251
008 Bozen,59,,580,612,1.192
008 Bozen,60,,516,616,1.132
008 Bozen,61,,506,642,1.148
008 Bozen,62,,513,617,1.130
008 Bozen,63,,522,666,1.188
008 Bozen,64,,539,626,1.165
008 Bozen,65,,584,706,1.290
008 Bozen,66,,560,777,1.337
008 Bozen,67,,639,847,1.486
008 Bozen,68,,474,560,1.034
008 Bozen,69,,512,681,1.193
008 Bozen,70,,542,692,1.234
008 Bozen,71,,575,675,1.250
008 Bozen,72,,611,716,1.327
008 Bozen,73,,572,684,1.256
008 Bozen,74,,516,675,1.191
008 Bozen,75,,529,616,1.145
008 Bozen,76,,446,531,977
008 Bozen,77,,392,508,900
008 Bozen,78,,365,514,879
008 Bozen,79,,376,503,879
008 Bozen,80,,319,488,807
008 Bozen,81,,313,472,785
008 Bozen,82,,297,440,737
008 Bozen,83,,275,423,698
008 Bozen,84,,176,363,539
008 Bozen,85,,216,360,576
008 Bozen,86,,178,335,513
008 Bozen,87,,183,295,478
008 Bozen,88,,130,291,421
008 Bozen,89,,110,237,347
008 Bozen,90,,84,244,328
008 Bozen,91,,64,218,282
008 Bozen,92,,60,168,228
008 Bozen,93,,36,142,178
008 Bozen,94,,13,86,99
008 Bozen,95,,8,39,47
008 Bozen,96,,6,25,31
008 Bozen,97,,6,33,39
008 Bozen,98,,3,30,33
008 Bozen,99,,4,21,25
008 Bozen,100,,3,9,12
008 Bozen,101,,3,10,13
008 Bozen,102,,1,7,8
008 Bozen,103,,-,1,1
008 Bozen,107,,-,1,1
009 Prags,0,,3,-,3
009 Prags,1,,2,1,3
009 Prags,2,,5,2,7
009 Prags,3,,1,4,5
009 Prags,4,,1,2,3
009 Prags,5,,4,6,10
009 Prags,6,,4,6,10
009 Prags,7,,4,3,7
009 Prags,8,,3,1,4
009 Prags,9,,3,3,6
009 Prags,10,,2,5,7
009 Prags,11,,2,6,8
009 Prags,12,,8,5,13
009 Prags,13,,2,3,5
009 Prags,14,,5,9,14
009 Prags,15,,1,4,5
009 Prags,16,,3,5,8
009 Prags,17,,3,6,9
009 Prags,18,,3,1,4
009 Prags,19,,4,5,9
009 Prags,20,,7,2,9
009 Prags,21,,6,2,8
009 Prags,22,,8,2,10
