Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
003 Altrei,10,,3,-,3
003 Altrei,11,,6,3,9
003 Altrei,12,,1,1,2
003 Altrei,13,,3,2,5
003 Altrei,14,,2,2,4
003 Altrei,15,,4,4,8
003 Altrei,16,,1,1,2
003 Altrei,17,,3,3,6
003 Altrei,18,,2,1,3
003 Altrei,19,,4,1,5
003 Altrei,20,,4,2,6
003 Altrei,21,,2,2,4
003 Altrei,22,,3,1,4
003 Altrei,23,,3,3,6
003 Altrei,24,,-,1,1
003 Altrei,25,,2,5,7
003 Altrei,26,,-,4,4
003 Altrei,27,,2,3,5
003 Altrei,28,,3,1,4
003 Altrei,29,,1,-,1
003 Altrei,30,,2,3,5
003 Altrei,31,,2,1,3
003 Altrei,32,,5,4,9
003 Altrei,33,,1,3,4
003 Altrei,34,,3,6,9
003 Altrei,35,,-,4,4
003 Altrei,36,,3,-,3
003 Altrei,37,,3,4,7
003 Altrei,38,,2,4,6
003 Altrei,39,,3,6,9
003 Altrei,40,,2,2,4
003 Altrei,41,,11,1,12
003 Altrei,42,,2,2,4
003 Altrei,43,,5,2,7
003 Altrei,44,,5,3,8
003 Altrei,45,,1,3,4
003 Altrei,46,,1,3,4
003 Altrei,47,,5,1,6
003 Altrei,48,,4,3,7
003 Altrei,49,,1,1,2
003 Altrei,50,,3,2,5
003 Altrei,51,,6,3,9
003 Altrei,52,,6,3,9
003 Altrei,53,,1,2,3
003 Altrei,54,,1,-,1
003 Altrei,55,,3,3,6
003 Altrei,56,,3,2,5
003 Altrei,57,,1,3,4
003 Altrei,58,,3,-,3
003 Altrei,59,,2,3,5
003 Altrei,60,,1,3,4
003 Altrei,61,,3,1,4
003 Altrei,62,,1,3,4
003 Altrei,63,,1,4,5
003 Altrei,64,,1,3,4
003 Altrei,65,,1,-,1
003 Altrei,66,,2,1,3
003 Altrei,67,,3,1,4
003 Altrei,68,,3,2,5
003 Altrei,69,,-,2,2
003 Altrei,70,,3,3,6
003 Altrei,71,,-,3,3
003 Altrei,72,,-,2,2
003 Altrei,73,,2,2,4
003 Altrei,74,,2,3,5
003 Altrei,75,,-,2,2
003 Altrei,76,,2,4,6
003 Altrei,77,,1,4,5
003 Altrei,78,,-,1,1
003 Altrei,79,,1,2,3
003 Altrei,80,,1,2,3
003 Altrei,81,,1,1,2
003 Altrei,82,,-,1,1
003 Altrei,83,,1,1,2
003 Altrei,86,,-,3,3
003 Altrei,88,,-,1,1
003 Altrei,89,,-,2,2
003 Altrei,90,,1,1,2
003 Altrei,91,,1,-,1
003 Altrei,92,,-,2,2
003 Altrei,95,,-,1,1
004 Eppan a.d. Weinstr.,0,,86,72,158
004 Eppan a.d. Weinstr.,1,,75,74,149
004 Eppan a.d. Weinstr.,2,,80,74,154
004 Eppan a.d. Weinstr.,3,,70,82,152
004 Eppan a.d. Weinstr.,4,,79,55,134
004 Eppan a.d. Weinstr.,5,,87,79,166
004 Eppan a.d. Weinstr.,6,,73,73,146
004 Eppan a.d. Weinstr.,7,,76,71,147
004 Eppan a.d. Weinstr.,8,,71,66,137
004 Eppan a.d. Weinstr.,9,,72,74,146
004 Eppan a.d. Weinstr.,10,,79,86,165
004 Eppan a.d. Weinstr.,11,,64,77,141
004 Eppan a.d. Weinstr.,12,,75,63,138
004 Eppan a.d. Weinstr.,13,,83,63,146
004 Eppan a.d. Weinstr.,14,,77,59,136
004 Eppan a.d. Weinstr.,15,,80,82,162
004 Eppan a.d. Weinstr.,16,,73,67,140
004 Eppan a.d. Weinstr.,17,,87,70,157
004 Eppan a.d. Weinstr.,18,,82,57,139
004 Eppan a.d. Weinstr.,19,,76,74,150
004 Eppan a.d. Weinstr.,20,,66,71,137
004 Eppan a.d. Weinstr.,21,,66,69,135
004 Eppan a.d. Weinstr.,22,,56,67,123
004 Eppan a.d. Weinstr.,23,,80,71,151
004 Eppan a.d. Weinstr.,24,,76,72,148
004 Eppan a.d. Weinstr.,25,,79,77,156
004 Eppan a.d. Weinstr.,26,,78,58,136
004 Eppan a.d. Weinstr.,27,,77,70,147
004 Eppan a.d. Weinstr.,28,,91,92,183
004 Eppan a.d. Weinstr.,29,,85,96,181
004 Eppan a.d. Weinstr.,30,,92,98,190
004 Eppan a.d. Weinstr.,31,,113,118,231
004 Eppan a.d. Weinstr.,32,,108,103,211
004 Eppan a.d. Weinstr.,33,,130,117,247
004 Eppan a.d. Weinstr.,34,,124,117,241
004 Eppan a.d. Weinstr.,35,,117,110,227
004 Eppan a.d. Weinstr.,36,,129,116,245
004 Eppan a.d. Weinstr.,37,,119,136,255
004 Eppan a.d. Weinstr.,38,,100,116,216
004 Eppan a.d. Weinstr.,39,,128,118,246
004 Eppan a.d. Weinstr.,40,,102,127,229
004 Eppan a.d. Weinstr.,41,,124,116,240
004 Eppan a.d. Weinstr.,42,,126,102,228
004 Eppan a.d. Weinstr.,43,,104,117,221
004 Eppan a.d. Weinstr.,44,,119,105,224
004 Eppan a.d. Weinstr.,45,,104,102,206
004 Eppan a.d. Weinstr.,46,,97,94,191
004 Eppan a.d. Weinstr.,47,,86,75,161
004 Eppan a.d. Weinstr.,48,,89,85,174
004 Eppan a.d. Weinstr.,49,,68,88,156
004 Eppan a.d. Weinstr.,50,,84,74,158
004 Eppan a.d. Weinstr.,51,,72,80,152
004 Eppan a.d. Weinstr.,52,,83,65,148
004 Eppan a.d. Weinstr.,53,,61,72,133
004 Eppan a.d. Weinstr.,54,,66,63,129
004 Eppan a.d. Weinstr.,55,,81,67,148
004 Eppan a.d. Weinstr.,56,,71,83,154
004 Eppan a.d. Weinstr.,57,,81,70,151
004 Eppan a.d. Weinstr.,58,,61,52,113
004 Eppan a.d. Weinstr.,59,,74,82,156
004 Eppan a.d. Weinstr.,60,,98,83,181
004 Eppan a.d. Weinstr.,61,,95,80,175
004 Eppan a.d. Weinstr.,62,,66,106,172
004 Eppan a.d. Weinstr.,63,,76,59,135
004 Eppan a.d. Weinstr.,64,,61,84,145
004 Eppan a.d. Weinstr.,65,,63,54,117
004 Eppan a.d. Weinstr.,66,,46,57,103
004 Eppan a.d. Weinstr.,67,,46,52,98
004 Eppan a.d. Weinstr.,68,,42,49,91
004 Eppan a.d. Weinstr.,69,,32,55,87
004 Eppan a.d. Weinstr.,70,,55,56,111
004 Eppan a.d. Weinstr.,71,,48,50,98
004 Eppan a.d. Weinstr.,72,,40,60,100
004 Eppan a.d. Weinstr.,73,,51,63,114
004 Eppan a.d. Weinstr.,74,,42,52,94
004 Eppan a.d. Weinstr.,75,,40,44,84
004 Eppan a.d. Weinstr.,76,,34,43,77
004 Eppan a.d. Weinstr.,77,,40,50,90
004 Eppan a.d. Weinstr.,78,,37,57,94
004 Eppan a.d. Weinstr.,79,,21,64,85
004 Eppan a.d. Weinstr.,80,,24,41,65
004 Eppan a.d. Weinstr.,81,,12,42,54
004 Eppan a.d. Weinstr.,82,,22,40,62
004 Eppan a.d. Weinstr.,83,,14,28,42
004 Eppan a.d. Weinstr.,84,,13,23,36
004 Eppan a.d. Weinstr.,85,,10,16,26
004 Eppan a.d. Weinstr.,86,,10,8,18
004 Eppan a.d. Weinstr.,87,,6,16,22
004 Eppan a.d. Weinstr.,88,,7,11,18
004 Eppan a.d. Weinstr.,89,,6,21,27
004 Eppan a.d. Weinstr.,90,,4,11,15
004 Eppan a.d. Weinstr.,91,,1,18,19
004 Eppan a.d. Weinstr.,92,,3,15,18
004 Eppan a.d. Weinstr.,93,,1,7,8
004 Eppan a.d. Weinstr.,94,,3,9,12
004 Eppan a.d. Weinstr.,95,,-,5,5
004 Eppan a.d. Weinstr.,96,,-,5,5
004 Eppan a.d. Weinstr.,97,,1,3,4
004 Eppan a.d. Weinstr.,98,,1,-,1
004 Eppan a.d. Weinstr.,99,,-,1,1
005 Hafling,0,,1,5,6
005 Hafling,1,,5,4,9
005 Hafling,2,,7,2,9
005 Hafling,3,,5,9,14
005 Hafling,4,,4,4,8
005 Hafling,5,,2,7,9
005 Hafling,6,,1,10,11
005 Hafling,7,,12,5,17
005 Hafling,8,,6,6,12
005 Hafling,9,,3,5,8
005 Hafling,10,,3,7,10
005 Hafling,11,,3,5,8
005 Hafling,12,,8,3,11
005 Hafling,13,,5,6,11
005 Hafling,14,,4,2,6
005 Hafling,15,,2,7,9
005 Hafling,16,,4,4,8
005 Hafling,17,,5,2,7
005 Hafling,18,,5,5,10
005 Hafling,19,,4,8,12
005 Hafling,20,,3,-,3
005 Hafling,21,,6,4,10
005 Hafling,22,,5,4,9
005 Hafling,23,,3,10,13
005 Hafling,24,,4,3,7
005 Hafling,25,,5,5,10
005 Hafling,26,,3,3,6
005 Hafling,27,,4,6,10
005 Hafling,28,,8,5,13
005 Hafling,29,,6,10,16
005 Hafling,30,,11,2,13
005 Hafling,31,,9,1,10
005 Hafling,32,,9,6,15
005 Hafling,33,,8,6,14
005 Hafling,34,,11,10,21
005 Hafling,35,,3,8,11
005 Hafling,36,,5,2,7
005 Hafling,37,,10,7,17
005 Hafling,38,,9,11,20
005 Hafling,39,,3,2,5
005 Hafling,40,,7,3,10
005 Hafling,41,,5,2,7
005 Hafling,42,,7,4,11
005 Hafling,43,,8,6,14
005 Hafling,44,,6,5,11
005 Hafling,45,,3,4,7
005 Hafling,46,,2,5,7
005 Hafling,47,,3,10,13
005 Hafling,48,,7,3,10
005 Hafling,49,,3,1,4
005 Hafling,50,,2,3,5
005 Hafling,51,,5,2,7
005 Hafling,52,,2,3,5
005 Hafling,53,,4,3,7
005 Hafling,54,,5,3,8
005 Hafling,55,,6,2,8
005 Hafling,56,,2,4,6
005 Hafling,57,,-,4,4
005 Hafling,58,,5,3,8
005 Hafling,59,,1,3,4
005 Hafling,60,,4,5,9
005 Hafling,61,,5,3,8
005 Hafling,62,,5,4,9
005 Hafling,63,,2,2,4
005 Hafling,64,,4,5,9
005 Hafling,65,,3,3,6
005 Hafling,66,,3,3,6
005 Hafling,67,,1,1,2
005 Hafling,68,,1,1,2
005 Hafling,69,,1,2,3
005 Hafling,70,,7,4,11
005 Hafling,71,,3,4,7
005 Hafling,72,,3,7,10
005 Hafling,73,,1,4,5
005 Hafling,74,,3,1,4
005 Hafling,75,,3,3,6
005 Hafling,76,,3,5,8
005 Hafling,77,,1,2,3
005 Hafling,78,,1,-,1
005 Hafling,79,,1,2,3
005 Hafling,80,,1,-,1
005 Hafling,81,,-,3,3
005 Hafling,82,,-,3,3
005 Hafling,83,,3,1,4
005 Hafling,84,,1,2,3
005 Hafling,86,,-,1,1
005 Hafling,87,,-,1,1
005 Hafling,88,,1,-,1
005 Hafling,90,,-,1,1
005 Hafling,91,,-,1,1
005 Hafling,92,,1,-,1
006 Abtei,0,,20,17,37
006 Abtei,1,,10,27,37
006 Abtei,2,,28,24,52
006 Abtei,3,,20,31,51
006 Abtei,4,,23,27,50
006 Abtei,5,,13,13,26
006 Abtei,6,,25,22,47
006 Abtei,7,,29,14,43
006 Abtei,8,,24,27,51
006 Abtei,9,,19,14,33
006 Abtei,10,,15,19,34
006 Abtei,11,,23,15,38
006 Abtei,12,,21,12,33
006 Abtei,13,,23,16,39
006 Abtei,14,,15,14,29
006 Abtei,15,,14,10,24
006 Abtei,16,,19,12,31
006 Abtei,17,,17,18,35
006 Abtei,18,,11,14,25
006 Abtei,19,,12,20,32
006 Abtei,20,,14,11,25
006 Abtei,21,,18,20,38
006 Abtei,22,,16,19,35
006 Abtei,23,,23,17,40
006 Abtei,24,,12,23,35
006 Abtei,25,,22,28,50
006 Abtei,26,,21,27,48
006 Abtei,27,,29,25,54
006 Abtei,28,,19,28,47
006 Abtei,29,,20,24,44
006 Abtei,30,,26,26,52
006 Abtei,31,,43,27,70
006 Abtei,32,,16,32,48
006 Abtei,33,,29,31,60
006 Abtei,34,,30,34,64
006 Abtei,35,,27,34,61
006 Abtei,36,,38,36,74
006 Abtei,37,,22,31,53
006 Abtei,38,,35,28,63
006 Abtei,39,,24,31,55
006 Abtei,40,,32,26,58
006 Abtei,41,,24,29,53
006 Abtei,42,,22,27,49
006 Abtei,43,,27,22,49
006 Abtei,44,,26,23,49
006 Abtei,45,,18,23,41
006 Abtei,46,,19,15,34
006 Abtei,47,,19,17,36
006 Abtei,48,,16,15,31
006 Abtei,49,,11,14,25
006 Abtei,50,,14,18,32
006 Abtei,51,,13,13,26
006 Abtei,52,,11,13,24
006 Abtei,53,,15,20,35
006 Abtei,54,,10,19,29
006 Abtei,55,,24,17,41
006 Abtei,56,,15,16,31
006 Abtei,57,,23,19,42
006 Abtei,58,,17,20,37
006 Abtei,59,,14,18,32
006 Abtei,60,,12,11,23
006 Abtei,61,,21,11,32
006 Abtei,62,,17,24,41
006 Abtei,63,,18,19,37
006 Abtei,64,,16,13,29
006 Abtei,65,,16,17,33
006 Abtei,66,,6,18,24
006 Abtei,67,,17,10,27
006 Abtei,68,,13,18,31
006 Abtei,69,,15,16,31
006 Abtei,70,,9,15,24
006 Abtei,71,,8,6,14
006 Abtei,72,,12,13,25
006 Abtei,73,,15,12,27
006 Abtei,74,,8,8,16
006 Abtei,75,,8,15,23
006 Abtei,76,,7,9,16
006 Abtei,77,,8,6,14
006 Abtei,78,,8,7,15
006 Abtei,79,,6,10,16
006 Abtei,80,,6,10,16
006 Abtei,81,,7,6,13
006 Abtei,82,,4,2,6
006 Abtei,83,,3,9,12
006 Abtei,84,,1,5,6
006 Abtei,85,,2,4,6
006 Abtei,87,,1,3,4
006 Abtei,88,,-,2,2
006 Abtei,89,,-,2,2
006 Abtei,90,,2,-,2
006 Abtei,91,,1,4,5
006 Abtei,92,,1,3,4
006 Abtei,93,,1,2,3
006 Abtei,94,,1,-,1
006 Abtei,95,,-,1,1
006 Abtei,96,,-,1,1
006 Abtei,98,,-,1,1
007 Barbian,0,,9,15,24
007 Barbian,1,,7,6,13
007 Barbian,2,,10,15,25
007 Barbian,3,,12,6,18
007 Barbian,4,,11,10,21
007 Barbian,5,,16,8,24
007 Barbian,6,,12,7,19
007 Barbian,7,,10,10,20
007 Barbian,8,,11,8,19
007 Barbian,9,,8,4,12
007 Barbian,10,,10,12,22
007 Barbian,11,,13,6,19
007 Barbian,12,,12,12,24
007 Barbian,13,,14,13,27
007 Barbian,14,,11,13,24
007 Barbian,15,,13,6,19
007 Barbian,16,,8,7,15
007 Barbian,17,,14,8,22
007 Barbian,18,,7,11,18
007 Barbian,19,,10,7,17
007 Barbian,20,,11,7,18
007 Barbian,21,,9,6,15
007 Barbian,22,,13,14,27
007 Barbian,23,,9,6,15
007 Barbian,24,,18,12,30
007 Barbian,25,,11,10,21
007 Barbian,26,,7,17,24
007 Barbian,27,,9,15,24
007 Barbian,28,,9,9,18
007 Barbian,29,,15,13,28
007 Barbian,30,,8,16,24
007 Barbian,31,,21,17,38
007 Barbian,32,,16,12,28
007 Barbian,33,,11,11,22
007 Barbian,34,,15,6,21
007 Barbian,35,,13,13,26
007 Barbian,36,,7,8,15
007 Barbian,37,,13,15,28
007 Barbian,38,,8,13,21
007 Barbian,39,,15,15,30
007 Barbian,40,,14,14,28
007 Barbian,41,,15,14,29
007 Barbian,42,,17,11,28
007 Barbian,43,,12,15,27
007 Barbian,44,,12,9,21
007 Barbian,45,,7,9,16
007 Barbian,46,,16,7,23
007 Barbian,47,,4,9,13
007 Barbian,48,,7,7,14
007 Barbian,49,,6,14,20
007 Barbian,50,,10,9,19
007 Barbian,51,,8,5,13
007 Barbian,52,,7,10,17
007 Barbian,53,,12,11,23
007 Barbian,54,,5,6,11
007 Barbian,55,,3,4,7
007 Barbian,56,,6,10,16
007 Barbian,57,,18,6,24
007 Barbian,58,,8,4,12
007 Barbian,59,,10,8,18
007 Barbian,60,,7,6,13
007 Barbian,61,,11,12,23
007 Barbian,62,,8,12,20
007 Barbian,63,,9,3,12
007 Barbian,64,,6,5,11
007 Barbian,65,,5,10,15
007 Barbian,66,,8,8,16
007 Barbian,67,,3,5,8
007 Barbian,68,,3,8,11
007 Barbian,69,,5,5,10
007 Barbian,70,,8,5,13
007 Barbian,71,,4,7,11
007 Barbian,72,,4,8,12
007 Barbian,73,,7,6,13
007 Barbian,74,,8,8,16
007 Barbian,75,,5,9,14
007 Barbian,76,,5,2,7
007 Barbian,77,,4,3,7
007 Barbian,78,,5,3,8
007 Barbian,79,,3,5,8
007 Barbian,80,,3,8,11
007 Barbian,81,,2,4,6
007 Barbian,82,,1,3,4
007 Barbian,83,,1,2,3
007 Barbian,84,,-,3,3
007 Barbian,85,,1,-,1
007 Barbian,86,,-,1,1
007 Barbian,87,,1,1,2
007 Barbian,88,,-,3,3
007 Barbian,89,,1,3,4
007 Barbian,90,,-,1,1
007 Barbian,92,,2,1,3
007 Barbian,93,,1,-,1
007 Barbian,95,,-,1,1
008 Bozen,0,,464,466,930
008 Bozen,1,,461,420,881
008 Bozen,2,,465,414,879
008 Bozen,3,,429,433,862
008 Bozen,4,,478,451,929
008 Bozen,5,,430,437,867
008 Bozen,6,,453,370,823
008 Bozen,7,,422,442,864
008 Bozen,8,,407,370,777
008 Bozen,9,,447,425,872
008 Bozen,10,,401,397,798
008 Bozen,11,,416,377,793
008 Bozen,12,,463,384,847
008 Bozen,13,,438,400,838
008 Bozen,14,,425,392,817
008 Bozen,15,,415,396,811
008 Bozen,16,,349,380,729
008 Bozen,17,,377,365,742
008 Bozen,18,,407,373,780
008 Bozen,19,,399,386,785
008 Bozen,20,,442,365,807
008 Bozen,21,,428,410,838
008 Bozen,22,,440,403,843
008 Bozen,23,,508,420,928
008 Bozen,24,,452,459,911
008 Bozen,25,,552,465,1.017
008 Bozen,26,,570,491,1.061
008 Bozen,27,,557,579,1.136
008 Bozen,28,,685,626,1.311
008 Bozen,29,,696,688,1.384
008 Bozen,30,,715,767,1.482
008 Bozen,31,,776,741,1.517
008 Bozen,32,,843,832,1.675
008 Bozen,33,,834,742,1.576
008 Bozen,34,,895,802,1.697
008 Bozen,35,,781,754,1.535
008 Bozen,36,,786,789,1.575
008 Bozen,37,,877,838,1.715
008 Bozen,38,,874,833,1.707
008 Bozen,39,,885,887,1.772
008 Bozen,40,,760,808,1.568
008 Bozen,41,,750,764,1.514
008 Bozen,42,,765,717,1.482
008 Bozen,43,,685,682,1.367
008 Bozen,44,,686,676,1.362
008 Bozen,45,,675,669,1.344
008 Bozen,46,,612,703,1.315
008 Bozen,47,,624,644,1.268
008 Bozen,48,,617,621,1.238
008 Bozen,49,,612,595,1.207
008 Bozen,50,,548,596,1.144
008 Bozen,51,,544,650,1.194
008 Bozen,52,,535,633,1.168
008 Bozen,53,,592,682,1.274
008 Bozen,54,,615,634,1.249
008 Bozen,55,,651,732,1.383
008 Bozen,56,,642,803,1.445
008 Bozen,57,,724,881,1.605
008 Bozen,58,,550,591,1.141
008 Bozen,59,,594,731,1.325
008 Bozen,60,,641,731,1.372
008 Bozen,61,,651,720,1.371
008 Bozen,62,,713,764,1.477
008 Bozen,63,,685,745,1.430
008 Bozen,64,,597,726,1.323
008 Bozen,65,,640,665,1.305
008 Bozen,66,,547,587,1.134
008 Bozen,67,,499,570,1.069
008 Bozen,68,,478,578,1.056
008 Bozen,69,,502,576,1.078
008 Bozen,70,,427,575,1.002
008 Bozen,71,,445,583,1.028
008 Bozen,72,,436,561,997
008 Bozen,73,,441,569,1.010
008 Bozen,74,,336,551,887
008 Bozen,75,,370,512,882
008 Bozen,76,,335,511,846
008 Bozen,77,,390,492,882
008 Bozen,78,,293,528,821
008 Bozen,79,,281,489,770
008 Bozen,80,,270,498,768
008 Bozen,81,,270,518,788
008 Bozen,82,,215,466,681
008 Bozen,83,,181,427,608
008 Bozen,84,,99,272,371
008 Bozen,85,,68,161,229
008 Bozen,86,,67,157,224
008 Bozen,87,,67,162,229
008 Bozen,88,,82,224,306
008 Bozen,89,,84,197,281
008 Bozen,90,,68,172,240
008 Bozen,91,,50,145,195
008 Bozen,92,,27,117,144
008 Bozen,93,,25,92,117
008 Bozen,94,,18,61,79
008 Bozen,95,,16,50,66
008 Bozen,96,,4,30,34
008 Bozen,97,,6,24,30
008 Bozen,98,,3,14,17
008 Bozen,99,,1,8,9
008 Bozen,100,,-,10,10
008 Bozen,101,,-,3,3
008 Bozen,102,,-,3,3
008 Bozen,103,,-,1,1
008 Bozen,104,,-,1,1
008 Bozen,106,,-,1,1
009 Prags,0,,2,3,5
009 Prags,1,,3,4,7
009 Prags,2,,4,5,9
009 Prags,3,,2,2,4
009 Prags,4,,4,9,13
009 Prags,5,,2,4,6
009 Prags,6,,3,5,8
009 Prags,7,,2,6,8
009 Prags,8,,2,2,4
009 Prags,9,,4,6,10
009 Prags,10,,7,4,11
009 Prags,11,,6,3,9
009 Prags,12,,9,2,11
009 Prags,13,,4,2,6
009 Prags,14,,8,3,11
009 Prags,15,,2,3,5
009 Prags,16,,3,3,6
009 Prags,17,,6,5,11
009 Prags,18,,8,2,10
009 Prags,19,,4,3,7
009 Prags,20,,3,7,10
009 Prags,21,,3,6,9
009 Prags,22,,1,6,7
009 Prags,23,,4,1,5
009 Prags,24,,2,1,3
009 Prags,25,,6,3,9
009 Prags,26,,5,2,7
009 Prags,27,,6,2,8
009 Prags,28,,3,5,8
009 Prags,29,,3,5,8
009 Prags,30,,7,5,12
009 Prags,31,,4,1,5
009 Prags,32,,5,4,9
009 Prags,33,,5,7,12
009 Prags,34,,8,4,12
009 Prags,35,,7,8,15
009 Prags,36,,6,7,13
009 Prags,37,,8,4,12
009 Prags,38,,8,6,14
009 Prags,39,,6,5,11
009 Prags,40,,6,5,11
