Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
004 Eppan a.d. Weinstr.,43,,128,141,269
004 Eppan a.d. Weinstr.,44,,109,113,222
004 Eppan a.d. Weinstr.,45,,137,111,248
004 Eppan a.d. Weinstr.,46,,112,123,235
004 Eppan a.d. Weinstr.,47,,128,116,244
004 Eppan a.d. Weinstr.,48,,127,107,234
004 Eppan a.d. Weinstr.,49,,111,119,230
004 Eppan a.d. Weinstr.,50,,114,110,224
004 Eppan a.d. Weinstr.,51,,103,101,204
004 Eppan a.d. Weinstr.,52,,98,91,189
004 Eppan a.d. Weinstr.,53,,92,78,170
004 Eppan a.d. Weinstr.,54,,86,86,172
004 Eppan a.d. Weinstr.,55,,75,87,162
004 Eppan a.d. Weinstr.,56,,89,81,170
004 Eppan a.d. Weinstr.,57,,70,84,154
004 Eppan a.d. Weinstr.,58,,84,67,151
004 Eppan a.d. Weinstr.,59,,59,82,141
004 Eppan a.d. Weinstr.,60,,64,59,123
004 Eppan a.d. Weinstr.,61,,79,72,151
004 Eppan a.d. Weinstr.,62,,60,83,143
004 Eppan a.d. Weinstr.,63,,82,71,153
004 Eppan a.d. Weinstr.,64,,55,49,104
004 Eppan a.d. Weinstr.,65,,71,82,153
004 Eppan a.d. Weinstr.,66,,93,82,175
004 Eppan a.d. Weinstr.,67,,89,78,167
004 Eppan a.d. Weinstr.,68,,62,105,167
004 Eppan a.d. Weinstr.,69,,70,56,126
004 Eppan a.d. Weinstr.,70,,59,78,137
004 Eppan a.d. Weinstr.,71,,52,50,102
004 Eppan a.d. Weinstr.,72,,43,56,99
004 Eppan a.d. Weinstr.,73,,44,48,92
004 Eppan a.d. Weinstr.,74,,32,46,78
004 Eppan a.d. Weinstr.,75,,31,48,79
004 Eppan a.d. Weinstr.,76,,48,51,99
004 Eppan a.d. Weinstr.,77,,39,48,87
004 Eppan a.d. Weinstr.,78,,29,55,84
004 Eppan a.d. Weinstr.,79,,40,55,95
004 Eppan a.d. Weinstr.,80,,32,50,82
004 Eppan a.d. Weinstr.,81,,31,37,68
004 Eppan a.d. Weinstr.,82,,25,43,68
004 Eppan a.d. Weinstr.,83,,25,46,71
004 Eppan a.d. Weinstr.,84,,22,43,65
004 Eppan a.d. Weinstr.,85,,11,46,57
004 Eppan a.d. Weinstr.,86,,14,32,46
004 Eppan a.d. Weinstr.,87,,9,35,44
004 Eppan a.d. Weinstr.,88,,13,25,38
004 Eppan a.d. Weinstr.,89,,7,19,26
004 Eppan a.d. Weinstr.,90,,4,10,14
004 Eppan a.d. Weinstr.,91,,6,9,15
004 Eppan a.d. Weinstr.,92,,4,5,9
004 Eppan a.d. Weinstr.,93,,3,3,6
004 Eppan a.d. Weinstr.,94,,1,3,4
004 Eppan a.d. Weinstr.,95,,1,5,6
004 Eppan a.d. Weinstr.,96,,1,3,4
004 Eppan a.d. Weinstr.,97,,-,6,6
004 Eppan a.d. Weinstr.,98,,1,6,7
004 Eppan a.d. Weinstr.,99,,-,2,2
004 Eppan a.d. Weinstr.,100,,3,2,5
004 Eppan a.d. Weinstr.,101,,-,1,1
005 Hafling,0,,2,5,7
005 Hafling,1,,4,5,9
005 Hafling,2,,2,2,4
005 Hafling,3,,6,5,11
005 Hafling,4,,5,4,9
005 Hafling,5,,2,6,8
005 Hafling,6,,2,5,7
005 Hafling,7,,4,3,7
005 Hafling,8,,4,2,6
005 Hafling,9,,5,8,13
005 Hafling,10,,4,3,7
005 Hafling,11,,4,7,11
005 Hafling,12,,3,9,12
005 Hafling,13,,11,4,15
005 Hafling,14,,6,4,10
005 Hafling,15,,4,5,9
005 Hafling,16,,2,7,9
005 Hafling,17,,3,4,7
005 Hafling,18,,8,3,11
005 Hafling,19,,4,6,10
005 Hafling,20,,4,2,6
005 Hafling,21,,2,5,7
005 Hafling,22,,4,4,8
005 Hafling,23,,5,2,7
005 Hafling,24,,4,6,10
005 Hafling,25,,4,8,12
005 Hafling,26,,3,1,4
005 Hafling,27,,7,4,11
005 Hafling,28,,4,7,11
005 Hafling,29,,4,11,15
005 Hafling,30,,5,4,9
005 Hafling,31,,4,7,11
005 Hafling,32,,6,5,11
005 Hafling,33,,6,5,11
005 Hafling,34,,6,4,10
005 Hafling,35,,6,6,12
005 Hafling,36,,9,1,10
005 Hafling,37,,9,1,10
005 Hafling,38,,11,5,16
005 Hafling,39,,9,6,15
005 Hafling,40,,7,12,19
005 Hafling,41,,2,10,12
005 Hafling,42,,3,1,4
005 Hafling,43,,10,7,17
005 Hafling,44,,7,14,21
005 Hafling,45,,3,2,5
005 Hafling,46,,6,3,9
005 Hafling,47,,6,2,8
005 Hafling,48,,8,4,12
005 Hafling,49,,9,7,16
005 Hafling,50,,6,5,11
005 Hafling,51,,3,4,7
005 Hafling,52,,2,4,6
005 Hafling,53,,3,8,11
005 Hafling,54,,6,3,9
005 Hafling,55,,3,1,4
005 Hafling,56,,2,3,5
005 Hafling,57,,7,2,9
005 Hafling,58,,2,3,5
005 Hafling,59,,5,3,8
005 Hafling,60,,5,4,9
005 Hafling,61,,6,2,8
005 Hafling,62,,3,4,7
005 Hafling,63,,-,4,4
005 Hafling,64,,3,3,6
005 Hafling,65,,2,2,4
005 Hafling,66,,4,5,9
005 Hafling,67,,6,3,9
005 Hafling,68,,3,4,7
005 Hafling,69,,2,1,3
005 Hafling,70,,4,5,9
005 Hafling,71,,3,3,6
005 Hafling,72,,2,1,3
005 Hafling,73,,1,1,2
005 Hafling,74,,2,2,4
005 Hafling,75,,-,2,2
005 Hafling,76,,4,3,7
005 Hafling,77,,3,4,7
005 Hafling,78,,3,6,9
005 Hafling,79,,1,4,5
005 Hafling,80,,2,1,3
005 Hafling,81,,-,2,2
005 Hafling,82,,3,3,6
005 Hafling,83,,-,2,2
005 Hafling,84,,1,-,1
005 Hafling,85,,1,-,1
005 Hafling,86,,1,-,1
005 Hafling,87,,-,2,2
005 Hafling,88,,-,1,1
005 Hafling,89,,3,1,4
005 Hafling,90,,-,1,1
005 Hafling,92,,-,1,1
005 Hafling,93,,-,1,1
006 Abtei,0,,21,19,40
006 Abtei,1,,24,18,42
006 Abtei,2,,28,23,51
006 Abtei,3,,29,23,52
006 Abtei,4,,21,29,50
006 Abtei,5,,26,15,41
006 Abtei,6,,21,19,40
006 Abtei,7,,13,31,44
006 Abtei,8,,25,24,49
006 Abtei,9,,23,32,55
006 Abtei,10,,21,26,47
006 Abtei,11,,14,14,28
006 Abtei,12,,26,23,49
006 Abtei,13,,28,15,43
006 Abtei,14,,24,29,53
006 Abtei,15,,19,16,35
006 Abtei,16,,16,18,34
006 Abtei,17,,24,14,38
006 Abtei,18,,21,13,34
006 Abtei,19,,23,16,39
006 Abtei,20,,15,16,31
006 Abtei,21,,16,11,27
006 Abtei,22,,19,12,31
006 Abtei,23,,17,18,35
006 Abtei,24,,11,10,21
006 Abtei,25,,14,19,33
006 Abtei,26,,14,14,28
006 Abtei,27,,20,20,40
006 Abtei,28,,19,16,35
006 Abtei,29,,25,20,45
006 Abtei,30,,16,23,39
006 Abtei,31,,22,33,55
006 Abtei,32,,22,35,57
006 Abtei,33,,27,24,51
006 Abtei,34,,18,33,51
006 Abtei,35,,20,33,53
006 Abtei,36,,28,24,52
006 Abtei,37,,44,34,78
006 Abtei,38,,19,32,51
006 Abtei,39,,29,33,62
006 Abtei,40,,29,34,63
006 Abtei,41,,27,35,62
006 Abtei,42,,36,32,68
006 Abtei,43,,22,30,52
006 Abtei,44,,37,25,62
006 Abtei,45,,26,31,57
006 Abtei,46,,31,26,57
006 Abtei,47,,26,30,56
006 Abtei,48,,25,27,52
006 Abtei,49,,27,24,51
006 Abtei,50,,26,23,49
006 Abtei,51,,19,21,40
006 Abtei,52,,19,15,34
006 Abtei,53,,19,18,37
006 Abtei,54,,17,16,33
006 Abtei,55,,11,15,26
006 Abtei,56,,14,19,33
006 Abtei,57,,13,13,26
006 Abtei,58,,12,13,25
006 Abtei,59,,15,19,34
006 Abtei,60,,10,19,29
006 Abtei,61,,24,17,41
006 Abtei,62,,15,16,31
006 Abtei,63,,23,19,42
006 Abtei,64,,15,20,35
006 Abtei,65,,13,17,30
006 Abtei,66,,12,11,23
006 Abtei,67,,20,12,32
006 Abtei,68,,14,23,37
006 Abtei,69,,16,16,32
006 Abtei,70,,14,14,28
006 Abtei,71,,15,17,32
006 Abtei,72,,6,18,24
006 Abtei,73,,16,9,25
006 Abtei,74,,11,17,28
006 Abtei,75,,12,15,27
006 Abtei,76,,8,15,23
006 Abtei,77,,6,5,11
006 Abtei,78,,9,11,20
006 Abtei,79,,13,11,24
006 Abtei,80,,5,7,12
006 Abtei,81,,5,11,16
006 Abtei,82,,6,7,13
006 Abtei,83,,4,5,9
006 Abtei,84,,6,4,10
006 Abtei,85,,4,8,12
006 Abtei,86,,4,7,11
006 Abtei,87,,4,4,8
006 Abtei,88,,2,1,3
006 Abtei,89,,2,7,9
006 Abtei,90,,1,3,4
006 Abtei,91,,1,1,2
006 Abtei,93,,1,2,3
006 Abtei,94,,-,2,2
006 Abtei,95,,-,1,1
006 Abtei,96,,1,-,1
006 Abtei,97,,-,2,2
006 Abtei,99,,1,-,1
007 Barbian,0,,7,14,21
007 Barbian,1,,13,4,17
007 Barbian,2,,9,11,20
007 Barbian,3,,5,2,7
007 Barbian,4,,16,6,22
007 Barbian,5,,7,4,11
007 Barbian,6,,8,14,22
007 Barbian,7,,7,7,14
007 Barbian,8,,12,14,26
007 Barbian,9,,14,5,19
007 Barbian,10,,11,10,21
007 Barbian,11,,16,8,24
007 Barbian,12,,8,8,16
007 Barbian,13,,12,10,22
007 Barbian,14,,12,8,20
007 Barbian,15,,9,5,14
007 Barbian,16,,10,12,22
007 Barbian,17,,12,7,19
007 Barbian,18,,12,12,24
007 Barbian,19,,15,13,28
007 Barbian,20,,7,13,20
007 Barbian,21,,12,6,18
007 Barbian,22,,8,6,14
007 Barbian,23,,14,7,21
007 Barbian,24,,6,7,13
007 Barbian,25,,10,6,16
007 Barbian,26,,11,11,22
007 Barbian,27,,9,9,18
007 Barbian,28,,12,14,26
007 Barbian,29,,12,4,16
007 Barbian,30,,17,13,30
007 Barbian,31,,10,10,20
007 Barbian,32,,9,17,26
007 Barbian,33,,7,12,19
007 Barbian,34,,9,11,20
007 Barbian,35,,12,10,22
007 Barbian,36,,11,18,29
007 Barbian,37,,19,15,34
007 Barbian,38,,18,9,27
007 Barbian,39,,11,12,23
007 Barbian,40,,15,7,22
007 Barbian,41,,16,10,26
007 Barbian,42,,10,8,18
007 Barbian,43,,14,12,26
007 Barbian,44,,7,13,20
007 Barbian,45,,15,15,30
007 Barbian,46,,15,14,29
007 Barbian,47,,15,15,30
007 Barbian,48,,18,11,29
007 Barbian,49,,13,15,28
007 Barbian,50,,13,9,22
007 Barbian,51,,7,9,16
007 Barbian,52,,14,7,21
007 Barbian,53,,5,9,14
007 Barbian,54,,7,6,13
007 Barbian,55,,7,14,21
007 Barbian,56,,8,10,18
007 Barbian,57,,9,4,13
007 Barbian,58,,8,10,18
007 Barbian,59,,10,11,21
007 Barbian,60,,5,6,11
007 Barbian,61,,3,5,8
007 Barbian,62,,5,11,16
007 Barbian,63,,17,6,23
007 Barbian,64,,5,5,10
007 Barbian,65,,10,9,19
007 Barbian,66,,8,7,15
007 Barbian,67,,11,10,21
007 Barbian,68,,8,12,20
007 Barbian,69,,9,3,12
007 Barbian,70,,6,4,10
007 Barbian,71,,5,11,16
007 Barbian,72,,8,9,17
007 Barbian,73,,3,5,8
007 Barbian,74,,3,6,9
007 Barbian,75,,5,5,10
007 Barbian,76,,7,4,11
007 Barbian,77,,7,6,13
007 Barbian,78,,3,7,10
007 Barbian,79,,5,4,9
007 Barbian,80,,6,7,13
007 Barbian,81,,4,6,10
007 Barbian,82,,3,1,4
007 Barbian,83,,3,1,4
007 Barbian,84,,3,2,5
007 Barbian,85,,1,3,4
007 Barbian,86,,-,4,4
007 Barbian,87,,2,3,5
007 Barbian,88,,1,1,2
007 Barbian,89,,-,1,1
007 Barbian,90,,-,1,1
007 Barbian,91,,1,-,1
007 Barbian,93,,-,1,1
008 Bozen,0,,480,445,925
008 Bozen,1,,516,488,1.004
008 Bozen,2,,555,472,1.027
008 Bozen,3,,465,488,953
008 Bozen,4,,535,485,1.020
008 Bozen,5,,527,483,1.010
008 Bozen,6,,531,508,1.039
008 Bozen,7,,514,459,973
008 Bozen,8,,505,462,967
008 Bozen,9,,464,488,952
008 Bozen,10,,500,477,977
008 Bozen,11,,487,468,955
008 Bozen,12,,485,424,909
008 Bozen,13,,452,495,947
008 Bozen,14,,454,412,866
008 Bozen,15,,485,463,948
008 Bozen,16,,428,454,882
008 Bozen,17,,465,414,879
008 Bozen,18,,508,429,937
008 Bozen,19,,492,444,936
008 Bozen,20,,489,459,948
008 Bozen,21,,495,442,937
008 Bozen,22,,399,446,845
008 Bozen,23,,456,445,901
008 Bozen,24,,496,466,962
008 Bozen,25,,487,504,991
008 Bozen,26,,575,483,1.058
008 Bozen,27,,560,521,1.081
008 Bozen,28,,586,541,1.127
008 Bozen,29,,663,538,1.201
008 Bozen,30,,572,581,1.153
008 Bozen,31,,608,593,1.201
008 Bozen,32,,625,624,1.249
008 Bozen,33,,675,684,1.359
008 Bozen,34,,701,708,1.409
008 Bozen,35,,762,765,1.527
008 Bozen,36,,722,822,1.544
008 Bozen,37,,839,830,1.669
008 Bozen,38,,876,892,1.768
008 Bozen,39,,845,817,1.662
008 Bozen,40,,913,869,1.782
008 Bozen,41,,831,805,1.636
008 Bozen,42,,810,868,1.678
008 Bozen,43,,903,881,1.784
008 Bozen,44,,919,898,1.817
008 Bozen,45,,906,921,1.827
008 Bozen,46,,763,872,1.635
008 Bozen,47,,770,811,1.581
008 Bozen,48,,768,750,1.518
008 Bozen,49,,715,746,1.461
008 Bozen,50,,710,704,1.414
008 Bozen,51,,708,726,1.434
008 Bozen,52,,620,731,1.351
008 Bozen,53,,635,681,1.316
008 Bozen,54,,601,648,1.249
008 Bozen,55,,601,619,1.220
008 Bozen,56,,535,632,1.167
008 Bozen,57,,526,651,1.177
008 Bozen,58,,531,626,1.157
008 Bozen,59,,571,676,1.247
008 Bozen,60,,573,634,1.207
008 Bozen,61,,614,731,1.345
008 Bozen,62,,590,798,1.388
008 Bozen,63,,686,864,1.550
008 Bozen,64,,509,580,1.089
008 Bozen,65,,556,703,1.259
008 Bozen,66,,607,712,1.319
008 Bozen,67,,625,699,1.324
008 Bozen,68,,664,730,1.394
008 Bozen,69,,624,708,1.332
008 Bozen,70,,552,699,1.251
008 Bozen,71,,578,646,1.224
008 Bozen,72,,496,559,1.055
008 Bozen,73,,448,548,996
008 Bozen,74,,427,555,982
008 Bozen,75,,432,534,966
008 Bozen,76,,368,533,901
008 Bozen,77,,381,537,918
008 Bozen,78,,372,522,894
008 Bozen,79,,365,502,867
008 Bozen,80,,245,455,700
008 Bozen,81,,294,445,739
008 Bozen,82,,247,423,670
008 Bozen,83,,271,396,667
008 Bozen,84,,211,424,635
008 Bozen,85,,189,352,541
008 Bozen,86,,162,362,524
008 Bozen,87,,137,363,500
008 Bozen,88,,131,298,429
008 Bozen,89,,92,263,355
008 Bozen,90,,46,162,208
008 Bozen,91,,22,84,106
008 Bozen,92,,17,67,84
008 Bozen,93,,24,79,103
008 Bozen,94,,13,83,96
008 Bozen,95,,24,70,94
008 Bozen,96,,13,50,63
008 Bozen,97,,12,41,53
008 Bozen,98,,6,33,39
008 Bozen,99,,2,15,17
008 Bozen,100,,2,8,10
008 Bozen,101,,-,9,9
008 Bozen,102,,-,4,4
008 Bozen,103,,-,1,1
008 Bozen,104,,-,1,1
009 Prags,0,,1,1,2
009 Prags,1,,4,5,9
009 Prags,2,,4,6,10
009 Prags,3,,4,3,7
009 Prags,4,,3,1,4
009 Prags,5,,3,3,6
009 Prags,6,,2,5,7
009 Prags,7,,2,6,8
009 Prags,8,,6,6,12
009 Prags,9,,2,3,5
009 Prags,10,,5,9,14
009 Prags,11,,1,4,5
009 Prags,12,,3,5,8
009 Prags,13,,2,6,8
009 Prags,14,,3,1,4
009 Prags,15,,4,5,9
009 Prags,16,,7,2,9
009 Prags,17,,6,2,8
009 Prags,18,,9,1,10
009 Prags,19,,5,2,7
009 Prags,20,,8,2,10
009 Prags,21,,2,4,6
009 Prags,22,,3,3,6
009 Prags,23,,7,4,11
009 Prags,24,,8,2,10
009 Prags,25,,5,3,8
009 Prags,26,,3,4,7
009 Prags,27,,3,7,10
009 Prags,28,,2,5,7
009 Prags,29,,5,-,5
009 Prags,30,,2,2,4
