Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
003 Altrei,72,,-,3,3
003 Altrei,73,,1,3,4
003 Altrei,74,,1,3,4
003 Altrei,75,,3,2,5
003 Altrei,76,,-,3,3
003 Altrei,77,,3,1,4
003 Altrei,78,,-,2,2
003 Altrei,79,,-,1,1
003 Altrei,80,,-,3,3
003 Altrei,82,,-,1,1
003 Altrei,83,,1,3,4
003 Altrei,84,,1,1,2
003 Altrei,85,,3,-,3
003 Altrei,86,,1,2,3
003 Altrei,88,,1,1,2
003 Altrei,89,,-,1,1
003 Altrei,91,,1,-,1
003 Altrei,93,,1,-,1
003 Altrei,98,,-,1,1
003 Altrei,Insgesamt,,192,198,390
004 Eppan a.d. Weinstr.,0,,78,69,147
004 Eppan a.d. Weinstr.,1,,79,70,149
004 Eppan a.d. Weinstr.,2,,63,61,124
004 Eppan a.d. Weinstr.,3,,72,68,140
004 Eppan a.d. Weinstr.,4,,74,87,161
004 Eppan a.d. Weinstr.,5,,65,69,134
004 Eppan a.d. Weinstr.,6,,74,57,131
004 Eppan a.d. Weinstr.,7,,79,60,139
004 Eppan a.d. Weinstr.,8,,75,57,132
004 Eppan a.d. Weinstr.,9,,77,75,152
004 Eppan a.d. Weinstr.,10,,71,61,132
004 Eppan a.d. Weinstr.,11,,78,67,145
004 Eppan a.d. Weinstr.,12,,77,56,133
004 Eppan a.d. Weinstr.,13,,77,72,149
004 Eppan a.d. Weinstr.,14,,61,63,124
004 Eppan a.d. Weinstr.,15,,66,65,131
004 Eppan a.d. Weinstr.,16,,54,69,123
004 Eppan a.d. Weinstr.,17,,76,63,139
004 Eppan a.d. Weinstr.,18,,69,62,131
004 Eppan a.d. Weinstr.,19,,79,69,148
004 Eppan a.d. Weinstr.,20,,82,51,133
004 Eppan a.d. Weinstr.,21,,67,66,133
004 Eppan a.d. Weinstr.,22,,79,77,156
004 Eppan a.d. Weinstr.,23,,70,83,153
004 Eppan a.d. Weinstr.,24,,82,79,161
004 Eppan a.d. Weinstr.,25,,82,109,191
004 Eppan a.d. Weinstr.,26,,104,90,194
004 Eppan a.d. Weinstr.,27,,128,119,247
004 Eppan a.d. Weinstr.,28,,119,112,231
004 Eppan a.d. Weinstr.,29,,107,96,203
004 Eppan a.d. Weinstr.,30,,134,119,253
004 Eppan a.d. Weinstr.,31,,111,131,242
004 Eppan a.d. Weinstr.,32,,109,107,216
004 Eppan a.d. Weinstr.,33,,123,112,235
004 Eppan a.d. Weinstr.,34,,97,124,221
004 Eppan a.d. Weinstr.,35,,120,104,224
004 Eppan a.d. Weinstr.,36,,128,100,228
004 Eppan a.d. Weinstr.,37,,99,113,212
004 Eppan a.d. Weinstr.,38,,116,100,216
004 Eppan a.d. Weinstr.,39,,102,96,198
004 Eppan a.d. Weinstr.,40,,96,93,189
004 Eppan a.d. Weinstr.,41,,85,71,156
004 Eppan a.d. Weinstr.,42,,85,90,175
004 Eppan a.d. Weinstr.,43,,67,91,158
004 Eppan a.d. Weinstr.,44,,83,76,159
004 Eppan a.d. Weinstr.,45,,75,79,154
004 Eppan a.d. Weinstr.,46,,78,68,146
004 Eppan a.d. Weinstr.,47,,61,73,134
004 Eppan a.d. Weinstr.,48,,66,64,130
004 Eppan a.d. Weinstr.,49,,83,68,151
004 Eppan a.d. Weinstr.,50,,67,84,151
004 Eppan a.d. Weinstr.,51,,84,72,156
004 Eppan a.d. Weinstr.,52,,63,49,112
004 Eppan a.d. Weinstr.,53,,71,84,155
004 Eppan a.d. Weinstr.,54,,94,80,174
004 Eppan a.d. Weinstr.,55,,99,80,179
004 Eppan a.d. Weinstr.,56,,67,107,174
004 Eppan a.d. Weinstr.,57,,79,65,144
004 Eppan a.d. Weinstr.,58,,62,83,145
004 Eppan a.d. Weinstr.,59,,64,51,115
004 Eppan a.d. Weinstr.,60,,49,57,106
004 Eppan a.d. Weinstr.,61,,47,53,100
004 Eppan a.d. Weinstr.,62,,44,47,91
004 Eppan a.d. Weinstr.,63,,36,58,94
004 Eppan a.d. Weinstr.,64,,58,61,119
004 Eppan a.d. Weinstr.,65,,50,54,104
004 Eppan a.d. Weinstr.,66,,45,63,108
004 Eppan a.d. Weinstr.,67,,55,69,124
004 Eppan a.d. Weinstr.,68,,54,58,112
004 Eppan a.d. Weinstr.,69,,46,53,99
004 Eppan a.d. Weinstr.,70,,39,51,90
004 Eppan a.d. Weinstr.,71,,50,50,100
004 Eppan a.d. Weinstr.,72,,44,63,107
004 Eppan a.d. Weinstr.,73,,30,76,106
004 Eppan a.d. Weinstr.,74,,30,51,81
004 Eppan a.d. Weinstr.,75,,25,51,76
004 Eppan a.d. Weinstr.,76,,32,52,84
004 Eppan a.d. Weinstr.,77,,22,38,60
004 Eppan a.d. Weinstr.,78,,21,38,59
004 Eppan a.d. Weinstr.,79,,12,23,35
004 Eppan a.d. Weinstr.,80,,15,15,30
004 Eppan a.d. Weinstr.,81,,14,21,35
004 Eppan a.d. Weinstr.,82,,19,18,37
004 Eppan a.d. Weinstr.,83,,19,39,58
004 Eppan a.d. Weinstr.,84,,10,31,41
004 Eppan a.d. Weinstr.,85,,11,24,35
004 Eppan a.d. Weinstr.,86,,7,34,41
004 Eppan a.d. Weinstr.,87,,4,17,21
004 Eppan a.d. Weinstr.,88,,4,11,15
004 Eppan a.d. Weinstr.,89,,3,15,18
004 Eppan a.d. Weinstr.,90,,3,14,17
004 Eppan a.d. Weinstr.,91,,2,4,6
004 Eppan a.d. Weinstr.,92,,2,6,8
004 Eppan a.d. Weinstr.,93,,1,7,8
004 Eppan a.d. Weinstr.,94,,-,4,4
004 Eppan a.d. Weinstr.,95,,-,3,3
004 Eppan a.d. Weinstr.,96,,1,1,2
004 Eppan a.d. Weinstr.,97,,1,1,2
004 Eppan a.d. Weinstr.,101,,-,1,1
004 Eppan a.d. Weinstr.,Insgesamt,,5.937,6.168,12.105
005 Hafling,0,,1,11,12
005 Hafling,1,,9,3,12
005 Hafling,2,,7,5,12
005 Hafling,3,,4,6,10
005 Hafling,4,,3,6,9
005 Hafling,5,,3,5,8
005 Hafling,6,,8,2,10
005 Hafling,7,,5,6,11
005 Hafling,8,,4,2,6
005 Hafling,9,,2,7,9
005 Hafling,10,,4,3,7
005 Hafling,11,,5,3,8
005 Hafling,12,,5,5,10
005 Hafling,13,,5,7,12
005 Hafling,14,,3,-,3
005 Hafling,15,,7,2,9
005 Hafling,16,,4,4,8
005 Hafling,17,,3,10,13
005 Hafling,18,,4,5,9
005 Hafling,19,,2,4,6
005 Hafling,20,,3,2,5
005 Hafling,21,,5,6,11
005 Hafling,22,,7,4,11
005 Hafling,23,,8,5,13
005 Hafling,24,,7,3,10
005 Hafling,25,,8,4,12
005 Hafling,26,,9,4,13
005 Hafling,27,,6,8,14
005 Hafling,28,,7,10,17
005 Hafling,29,,5,11,16
005 Hafling,30,,7,4,11
005 Hafling,31,,10,7,17
005 Hafling,32,,6,10,16
005 Hafling,33,,4,2,6
005 Hafling,34,,6,4,10
005 Hafling,35,,4,4,8
005 Hafling,36,,7,4,11
005 Hafling,37,,8,6,14
005 Hafling,38,,6,5,11
005 Hafling,39,,3,4,7
005 Hafling,40,,2,5,7
005 Hafling,41,,3,9,12
005 Hafling,42,,5,1,6
005 Hafling,43,,4,1,5
005 Hafling,44,,2,3,5
005 Hafling,45,,4,2,6
005 Hafling,46,,2,2,4
005 Hafling,47,,4,3,7
005 Hafling,48,,5,3,8
005 Hafling,49,,8,2,10
005 Hafling,50,,3,4,7
005 Hafling,51,,2,4,6
005 Hafling,52,,5,2,7
005 Hafling,53,,1,2,3
005 Hafling,54,,6,5,11
005 Hafling,55,,5,3,8
005 Hafling,56,,5,4,9
005 Hafling,57,,2,1,3
005 Hafling,58,,3,5,8
005 Hafling,59,,2,3,5
005 Hafling,60,,4,2,6
005 Hafling,61,,1,1,2
005 Hafling,62,,1,1,2
005 Hafling,63,,1,3,4
005 Hafling,64,,6,3,9
005 Hafling,65,,3,4,7
005 Hafling,66,,3,7,10
005 Hafling,67,,2,4,6
005 Hafling,68,,4,1,5
005 Hafling,69,,5,3,8
005 Hafling,70,,4,5,9
005 Hafling,71,,1,2,3
005 Hafling,72,,2,-,2
005 Hafling,73,,1,3,4
005 Hafling,74,,1,-,1
005 Hafling,75,,-,2,2
005 Hafling,76,,-,4,4
005 Hafling,77,,3,1,4
005 Hafling,78,,1,3,4
005 Hafling,79,,-,2,2
005 Hafling,80,,-,1,1
005 Hafling,81,,1,2,3
005 Hafling,82,,1,-,1
005 Hafling,83,,1,-,1
005 Hafling,84,,-,3,3
005 Hafling,85,,-,1,1
005 Hafling,86,,1,2,3
005 Hafling,87,,1,-,1
005 Hafling,88,,2,-,2
005 Hafling,91,,-,1,1
005 Hafling,93,,1,-,1
005 Hafling,Insgesamt,,338,328,666
006 Abtei,0,,24,21,45
006 Abtei,1,,28,14,42
006 Abtei,2,,24,26,50
006 Abtei,3,,18,14,32
006 Abtei,4,,16,20,36
006 Abtei,5,,24,15,39
006 Abtei,6,,20,14,34
006 Abtei,7,,22,15,37
006 Abtei,8,,15,14,29
006 Abtei,9,,13,9,22
006 Abtei,10,,19,12,31
006 Abtei,11,,16,18,34
006 Abtei,12,,11,14,25
006 Abtei,13,,11,20,31
006 Abtei,14,,15,11,26
006 Abtei,15,,18,20,38
006 Abtei,16,,18,18,36
006 Abtei,17,,23,15,38
006 Abtei,18,,10,23,33
006 Abtei,19,,21,26,47
006 Abtei,20,,19,28,47
006 Abtei,21,,24,24,48
006 Abtei,22,,18,28,46
006 Abtei,23,,20,25,45
006 Abtei,24,,21,25,46
006 Abtei,25,,38,28,66
006 Abtei,26,,15,31,46
006 Abtei,27,,30,32,62
006 Abtei,28,,26,33,59
006 Abtei,29,,22,34,56
006 Abtei,30,,34,37,71
006 Abtei,31,,21,29,50
006 Abtei,32,,33,21,54
006 Abtei,33,,21,33,54
006 Abtei,34,,28,26,54
006 Abtei,35,,24,28,52
006 Abtei,36,,21,28,49
006 Abtei,37,,26,20,46
006 Abtei,38,,25,23,48
006 Abtei,39,,18,24,42
006 Abtei,40,,18,15,33
006 Abtei,41,,19,17,36
006 Abtei,42,,19,15,34
006 Abtei,43,,11,15,26
006 Abtei,44,,15,19,34
006 Abtei,45,,12,12,24
006 Abtei,46,,12,12,24
006 Abtei,47,,14,20,34
006 Abtei,48,,13,18,31
006 Abtei,49,,26,18,44
006 Abtei,50,,16,15,31
006 Abtei,51,,26,19,45
006 Abtei,52,,15,20,35
006 Abtei,53,,14,18,32
006 Abtei,54,,13,11,24
006 Abtei,55,,20,11,31
006 Abtei,56,,17,24,41
006 Abtei,57,,19,19,38
006 Abtei,58,,17,13,30
006 Abtei,59,,15,19,34
006 Abtei,60,,7,19,26
006 Abtei,61,,21,10,31
006 Abtei,62,,13,20,33
006 Abtei,63,,15,18,33
006 Abtei,64,,11,17,28
006 Abtei,65,,9,6,15
006 Abtei,66,,13,14,27
006 Abtei,67,,17,12,29
006 Abtei,68,,12,8,20
006 Abtei,69,,8,16,24
006 Abtei,70,,9,9,18
006 Abtei,71,,10,7,17
006 Abtei,72,,11,7,18
006 Abtei,73,,6,10,16
006 Abtei,74,,8,15,23
006 Abtei,75,,7,6,13
006 Abtei,76,,5,7,12
006 Abtei,77,,4,15,19
006 Abtei,78,,2,5,7
006 Abtei,79,,3,4,7
006 Abtei,80,,-,5,5
006 Abtei,81,,1,3,4
006 Abtei,82,,1,4,5
006 Abtei,83,,3,5,8
006 Abtei,84,,3,2,5
006 Abtei,85,,2,7,9
006 Abtei,86,,1,4,5
006 Abtei,87,,1,5,6
006 Abtei,88,,3,5,8
006 Abtei,89,,-,4,4
006 Abtei,90,,-,1,1
006 Abtei,91,,-,1,1
006 Abtei,92,,-,2,2
006 Abtei,93,,1,-,1
006 Abtei,95,,2,-,2
006 Abtei,97,,1,1,2
006 Abtei,Insgesamt,,1.391,1.500,2.891
007 Barbian,0,,9,6,15
007 Barbian,1,,7,10,17
007 Barbian,2,,10,9,19
007 Barbian,3,,8,4,12
007 Barbian,4,,10,11,21
007 Barbian,5,,11,9,20
007 Barbian,6,,11,10,21
007 Barbian,7,,13,13,26
007 Barbian,8,,8,13,21
007 Barbian,9,,11,5,16
007 Barbian,10,,8,6,14
007 Barbian,11,,13,6,19
007 Barbian,12,,8,10,18
007 Barbian,13,,9,7,16
007 Barbian,14,,11,7,18
007 Barbian,15,,10,5,15
007 Barbian,16,,14,14,28
007 Barbian,17,,8,7,15
007 Barbian,18,,18,13,31
007 Barbian,19,,11,9,20
007 Barbian,20,,6,17,23
007 Barbian,21,,7,10,17
007 Barbian,22,,11,10,21
007 Barbian,23,,15,10,25
007 Barbian,24,,10,16,26
007 Barbian,25,,19,17,36
007 Barbian,26,,14,14,28
007 Barbian,27,,11,9,20
007 Barbian,28,,18,7,25
007 Barbian,29,,13,10,23
007 Barbian,30,,7,8,15
007 Barbian,31,,11,16,27
007 Barbian,32,,9,10,19
007 Barbian,33,,13,15,28
007 Barbian,34,,14,13,27
007 Barbian,35,,17,13,30
007 Barbian,36,,19,8,27
007 Barbian,37,,13,16,29
007 Barbian,38,,10,8,18
007 Barbian,39,,10,8,18
007 Barbian,40,,15,7,22
007 Barbian,41,,5,9,14
007 Barbian,42,,10,8,18
007 Barbian,43,,5,14,19
007 Barbian,44,,10,7,17
007 Barbian,45,,7,4,11
007 Barbian,46,,7,11,18
007 Barbian,47,,12,11,23
007 Barbian,48,,6,5,11
007 Barbian,49,,4,4,8
007 Barbian,50,,6,10,16
007 Barbian,51,,17,7,24
007 Barbian,52,,7,4,11
007 Barbian,53,,12,8,20
007 Barbian,54,,9,6,15
007 Barbian,55,,11,12,23
007 Barbian,56,,8,12,20
007 Barbian,57,,8,3,11
007 Barbian,58,,7,6,13
007 Barbian,59,,5,10,15
007 Barbian,60,,8,8,16
007 Barbian,61,,3,8,11
007 Barbian,62,,3,8,11
007 Barbian,63,,6,6,12
007 Barbian,64,,8,5,13
007 Barbian,65,,4,7,11
007 Barbian,66,,5,10,15
007 Barbian,67,,7,6,13
007 Barbian,68,,9,8,17
007 Barbian,69,,5,10,15
007 Barbian,70,,6,4,10
007 Barbian,71,,4,3,7
007 Barbian,72,,9,3,12
007 Barbian,73,,4,6,10
007 Barbian,74,,3,10,13
007 Barbian,75,,3,6,9
007 Barbian,76,,3,3,6
007 Barbian,77,,4,4,8
007 Barbian,78,,1,4,5
007 Barbian,79,,3,1,4
007 Barbian,80,,-,1,1
007 Barbian,81,,1,3,4
007 Barbian,82,,-,5,5
007 Barbian,83,,4,6,10
007 Barbian,84,,1,4,5
007 Barbian,86,,3,2,5
007 Barbian,87,,3,3,6
007 Barbian,88,,-,1,1
007 Barbian,89,,-,2,2
007 Barbian,93,,-,1,1
007 Barbian,Insgesamt,,736,715,1.451
008 Bozen,0,,433,360,793
008 Bozen,1,,404,416,820
008 Bozen,2,,399,353,752
008 Bozen,3,,424,400,824
008 Bozen,4,,395,397,792
008 Bozen,5,,396,370,766
008 Bozen,6,,448,379,827
008 Bozen,7,,428,382,810
008 Bozen,8,,420,382,802
008 Bozen,9,,400,396,796
008 Bozen,10,,335,377,712
008 Bozen,11,,368,358,726
008 Bozen,12,,394,362,756
008 Bozen,13,,378,378,756
008 Bozen,14,,394,348,742
008 Bozen,15,,409,386,795
008 Bozen,16,,399,378,777
008 Bozen,17,,439,387,826
008 Bozen,18,,387,412,799
008 Bozen,19,,448,422,870
008 Bozen,20,,481,421,902
008 Bozen,21,,503,502,1.005
008 Bozen,22,,605,566,1.171
008 Bozen,23,,649,624,1.273
008 Bozen,24,,662,719,1.381
008 Bozen,25,,748,698,1.446
008 Bozen,26,,858,775,1.633
008 Bozen,27,,834,691,1.525
008 Bozen,28,,896,779,1.675
008 Bozen,29,,820,740,1.560
008 Bozen,30,,826,784,1.610
008 Bozen,31,,899,816,1.715
008 Bozen,32,,911,816,1.727
008 Bozen,33,,918,882,1.800
008 Bozen,34,,814,782,1.596
008 Bozen,35,,798,770,1.568
008 Bozen,36,,781,710,1.491
008 Bozen,37,,717,673,1.390
008 Bozen,38,,719,657,1.376
008 Bozen,39,,702,684,1.386
008 Bozen,40,,658,701,1.359
008 Bozen,41,,662,653,1.315
008 Bozen,42,,637,633,1.270
008 Bozen,43,,650,601,1.251
008 Bozen,44,,573,600,1.173
008 Bozen,45,,579,645,1.224
008 Bozen,46,,561,649,1.210
008 Bozen,47,,625,676,1.301
008 Bozen,48,,658,656,1.314
008 Bozen,49,,683,731,1.414
008 Bozen,50,,696,822,1.518
008 Bozen,51,,776,899,1.675
008 Bozen,52,,586,623,1.209
008 Bozen,53,,643,759,1.402
008 Bozen,54,,673,768,1.441
008 Bozen,55,,701,753,1.454
008 Bozen,56,,786,795,1.581
008 Bozen,57,,744,771,1.515
008 Bozen,58,,644,767,1.411
008 Bozen,59,,721,694,1.415
008 Bozen,60,,597,614,1.211
008 Bozen,61,,568,607,1.175
008 Bozen,62,,540,601,1.141
008 Bozen,63,,552,605,1.157
008 Bozen,64,,477,597,1.074
008 Bozen,65,,506,609,1.115
008 Bozen,66,,510,605,1.115
008 Bozen,67,,514,628,1.142
008 Bozen,68,,414,602,1.016
008 Bozen,69,,436,562,998
008 Bozen,70,,423,558,981
008 Bozen,71,,480,553,1.033
008 Bozen,72,,382,586,968
008 Bozen,73,,361,581,942
008 Bozen,74,,388,581,969
008 Bozen,75,,374,619,993
008 Bozen,76,,308,572,880
008 Bozen,77,,305,561,866
008 Bozen,78,,167,353,520
008 Bozen,79,,105,223,328
008 Bozen,80,,127,234,361
008 Bozen,81,,129,235,364
008 Bozen,82,,172,340,512
008 Bozen,83,,178,328,506
008 Bozen,84,,165,334,499
008 Bozen,85,,136,316,452
008 Bozen,86,,109,265,374
008 Bozen,87,,86,200,286
008 Bozen,88,,69,177,246
008 Bozen,89,,57,149,206
008 Bozen,90,,26,122,148
008 Bozen,91,,33,98,131
008 Bozen,92,,16,65,81
008 Bozen,93,,11,60,71
008 Bozen,94,,5,54,59
008 Bozen,95,,9,25,34
008 Bozen,96,,4,15,19
008 Bozen,97,,2,14,16
008 Bozen,98,,5,8,13
008 Bozen,99,,1,6,7
008 Bozen,100,,2,3,5
008 Bozen,101,,-,2,2
008 Bozen,102,,-,3,3
008 Bozen,104,,-,2,2
008 Bozen,Insgesamt,,46.244,50.200,96.444
009 Prags,0,,4,4,8
009 Prags,1,,2,4,6
009 Prags,2,,2,3,5
009 Prags,3,,5,5,10
009 Prags,4,,7,4,11
009 Prags,5,,6,3,9
009 Prags,6,,7,2,9
009 Prags,7,,4,2,6
009 Prags,8,,9,3,12
009 Prags,9,,3,3,6
009 Prags,10,,3,3,6
009 Prags,11,,6,5,11
009 Prags,12,,8,2,10
009 Prags,13,,5,3,8
009 Prags,14,,3,7,10
009 Prags,15,,3,5,8
009 Prags,16,,1,6,7
009 Prags,17,,4,1,5
009 Prags,18,,2,1,3
009 Prags,19,,6,3,9
009 Prags,20,,4,3,7
009 Prags,21,,6,3,9
009 Prags,22,,2,6,8
009 Prags,23,,4,4,8
009 Prags,24,,7,9,16
009 Prags,25,,4,1,5
009 Prags,26,,5,5,10
009 Prags,27,,6,4,10
009 Prags,28,,6,4,10
009 Prags,29,,8,6,14
009 Prags,30,,7,8,15
009 Prags,31,,8,4,12
009 Prags,32,,8,8,16
009 Prags,33,,7,6,13
009 Prags,34,,7,6,13
009 Prags,35,,4,6,10
