Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
001 Aldein,0,,2,9,11
001 Aldein,1,,10,2,12
001 Aldein,2,,10,10,20
001 Aldein,3,,8,9,17
001 Aldein,4,,8,11,19
001 Aldein,5,,8,13,21
001 Aldein,6,,8,14,22
001 Aldein,7,,9,8,17
001 Aldein,8,,18,8,26
001 Aldein,9,,15,10,25
001 Aldein,10,,13,8,21
001 Aldein,11,,16,8,24
001 Aldein,12,,13,4,17
001 Aldein,13,,17,15,32
001 Aldein,14,,12,16,28
001 Aldein,15,,16,9,25
001 Aldein,16,,8,9,17
001 Aldein,17,,8,12,20
001 Aldein,18,,15,7,22
001 Aldein,19,,13,13,26
001 Aldein,20,,9,13,22
001 Aldein,21,,7,8,15
001 Aldein,22,,7,7,14
001 Aldein,23,,10,16,26
001 Aldein,24,,10,9,19
001 Aldein,25,,11,5,16
001 Aldein,26,,10,7,17
001 Aldein,27,,13,11,24
001 Aldein,28,,10,6,16
001 Aldein,29,,9,10,19
001 Aldein,30,,11,5,16
001 Aldein,31,,9,11,20
001 Aldein,32,,8,13,21
001 Aldein,33,,11,15,26
001 Aldein,34,,11,8,19
001 Aldein,35,,8,19,27
001 Aldein,36,,8,13,21
001 Aldein,37,,18,12,30
001 Aldein,38,,14,11,25
001 Aldein,39,,13,10,23
001 Aldein,40,,16,9,25
001 Aldein,41,,15,15,30
001 Aldein,42,,13,15,28
001 Aldein,43,,18,7,25
001 Aldein,44,,12,16,28
001 Aldein,45,,6,14,20
001 Aldein,46,,7,20,27
001 Aldein,47,,16,11,27
001 Aldein,48,,15,11,26
001 Aldein,49,,13,6,19
001 Aldein,50,,8,17,25
001 Aldein,51,,17,15,32
001 Aldein,52,,14,9,23
001 Aldein,53,,11,11,22
001 Aldein,54,,7,5,12
001 Aldein,55,,10,10,20
001 Aldein,56,,9,8,17
001 Aldein,57,,9,9,18
001 Aldein,58,,9,7,16
001 Aldein,59,,9,9,18
