Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
003 Altrei,93,,-,1,1
003 Altrei,95,,-,1,1
004 Eppan a.d. Weinstr.,0,,72,75,147
004 Eppan a.d. Weinstr.,1,,79,71,150
004 Eppan a.d. Weinstr.,2,,68,85,153
004 Eppan a.d. Weinstr.,3,,85,79,164
004 Eppan a.d. Weinstr.,4,,76,73,149
004 Eppan a.d. Weinstr.,5,,91,87,178
004 Eppan a.d. Weinstr.,6,,86,83,169
004 Eppan a.d. Weinstr.,7,,81,76,157
004 Eppan a.d. Weinstr.,8,,81,63,144
004 Eppan a.d. Weinstr.,9,,81,97,178
004 Eppan a.d. Weinstr.,10,,76,66,142
004 Eppan a.d. Weinstr.,11,,105,83,188
004 Eppan a.d. Weinstr.,12,,90,106,196
004 Eppan a.d. Weinstr.,13,,89,67,156
004 Eppan a.d. Weinstr.,14,,92,68,160
004 Eppan a.d. Weinstr.,15,,74,80,154
004 Eppan a.d. Weinstr.,16,,81,81,162
004 Eppan a.d. Weinstr.,17,,78,84,162
004 Eppan a.d. Weinstr.,18,,93,67,160
004 Eppan a.d. Weinstr.,19,,88,85,173
004 Eppan a.d. Weinstr.,20,,70,72,142
004 Eppan a.d. Weinstr.,21,,82,77,159
004 Eppan a.d. Weinstr.,22,,81,76,157
004 Eppan a.d. Weinstr.,23,,86,84,170
004 Eppan a.d. Weinstr.,24,,85,99,184
004 Eppan a.d. Weinstr.,25,,81,83,164
004 Eppan a.d. Weinstr.,26,,90,74,164
004 Eppan a.d. Weinstr.,27,,101,74,175
004 Eppan a.d. Weinstr.,28,,83,77,160
004 Eppan a.d. Weinstr.,29,,92,85,177
004 Eppan a.d. Weinstr.,30,,80,75,155
004 Eppan a.d. Weinstr.,31,,100,86,186
004 Eppan a.d. Weinstr.,32,,98,80,178
004 Eppan a.d. Weinstr.,33,,98,96,194
004 Eppan a.d. Weinstr.,34,,80,94,174
004 Eppan a.d. Weinstr.,35,,98,98,196
004 Eppan a.d. Weinstr.,36,,74,102,176
004 Eppan a.d. Weinstr.,37,,98,101,199
004 Eppan a.d. Weinstr.,38,,93,90,183
004 Eppan a.d. Weinstr.,39,,107,100,207
004 Eppan a.d. Weinstr.,40,,102,91,193
004 Eppan a.d. Weinstr.,41,,90,92,182
004 Eppan a.d. Weinstr.,42,,110,109,219
004 Eppan a.d. Weinstr.,43,,101,116,217
004 Eppan a.d. Weinstr.,44,,117,109,226
004 Eppan a.d. Weinstr.,45,,105,128,233
004 Eppan a.d. Weinstr.,46,,128,115,243
004 Eppan a.d. Weinstr.,47,,136,120,256
004 Eppan a.d. Weinstr.,48,,144,129,273
004 Eppan a.d. Weinstr.,49,,119,117,236
004 Eppan a.d. Weinstr.,50,,113,136,249
004 Eppan a.d. Weinstr.,51,,115,145,260
004 Eppan a.d. Weinstr.,52,,117,117,234
004 Eppan a.d. Weinstr.,53,,129,121,250
004 Eppan a.d. Weinstr.,54,,103,117,220
004 Eppan a.d. Weinstr.,55,,124,122,246
004 Eppan a.d. Weinstr.,56,,132,100,232
004 Eppan a.d. Weinstr.,57,,103,128,231
004 Eppan a.d. Weinstr.,58,,105,100,205
004 Eppan a.d. Weinstr.,59,,92,103,195
004 Eppan a.d. Weinstr.,60,,97,94,191
004 Eppan a.d. Weinstr.,61,,87,80,167
004 Eppan a.d. Weinstr.,62,,86,86,172
004 Eppan a.d. Weinstr.,63,,70,92,162
004 Eppan a.d. Weinstr.,64,,84,86,170
004 Eppan a.d. Weinstr.,65,,64,83,147
004 Eppan a.d. Weinstr.,66,,78,63,141
004 Eppan a.d. Weinstr.,67,,63,74,137
004 Eppan a.d. Weinstr.,68,,61,52,113
004 Eppan a.d. Weinstr.,69,,68,70,138
004 Eppan a.d. Weinstr.,70,,55,76,131
004 Eppan a.d. Weinstr.,71,,74,68,142
004 Eppan a.d. Weinstr.,72,,49,52,101
004 Eppan a.d. Weinstr.,73,,63,69,132
004 Eppan a.d. Weinstr.,74,,84,77,161
004 Eppan a.d. Weinstr.,75,,75,75,150
004 Eppan a.d. Weinstr.,76,,48,94,142
004 Eppan a.d. Weinstr.,77,,61,49,110
004 Eppan a.d. Weinstr.,78,,57,78,135
004 Eppan a.d. Weinstr.,79,,40,47,87
004 Eppan a.d. Weinstr.,80,,34,47,81
004 Eppan a.d. Weinstr.,81,,38,33,71
004 Eppan a.d. Weinstr.,82,,24,36,60
004 Eppan a.d. Weinstr.,83,,23,42,65
004 Eppan a.d. Weinstr.,84,,34,43,77
004 Eppan a.d. Weinstr.,85,,30,36,66
004 Eppan a.d. Weinstr.,86,,16,39,55
004 Eppan a.d. Weinstr.,87,,19,43,62
004 Eppan a.d. Weinstr.,88,,12,31,43
004 Eppan a.d. Weinstr.,89,,17,23,40
004 Eppan a.d. Weinstr.,90,,8,24,32
004 Eppan a.d. Weinstr.,91,,9,29,38
004 Eppan a.d. Weinstr.,92,,7,21,28
004 Eppan a.d. Weinstr.,93,,4,19,23
004 Eppan a.d. Weinstr.,94,,3,18,21
004 Eppan a.d. Weinstr.,95,,1,11,12
004 Eppan a.d. Weinstr.,96,,3,7,10
004 Eppan a.d. Weinstr.,97,,1,3,4
004 Eppan a.d. Weinstr.,98,,-,4,4
004 Eppan a.d. Weinstr.,99,,-,2,2
004 Eppan a.d. Weinstr.,100,,-,1,1
005 Hafling,0,,4,4,8
005 Hafling,1,,4,4,8
005 Hafling,2,,2,6,8
005 Hafling,3,,5,4,9
005 Hafling,4,,4,8,12
005 Hafling,5,,4,3,7
005 Hafling,6,,2,4,6
005 Hafling,7,,3,4,7
005 Hafling,8,,2,8,10
005 Hafling,9,,5,4,9
005 Hafling,10,,3,2,5
005 Hafling,11,,6,5,11
005 Hafling,12,,3,2,5
005 Hafling,13,,1,6,7
005 Hafling,14,,-,4,4
005 Hafling,15,,5,1,6
005 Hafling,16,,5,3,8
005 Hafling,17,,4,9,13
005 Hafling,18,,6,3,9
005 Hafling,19,,3,7,10
005 Hafling,20,,1,9,10
005 Hafling,21,,12,5,17
005 Hafling,22,,7,3,10
005 Hafling,23,,4,6,10
005 Hafling,24,,3,8,11
005 Hafling,25,,3,4,7
005 Hafling,26,,6,2,8
005 Hafling,27,,4,5,9
005 Hafling,28,,5,2,7
005 Hafling,29,,2,4,6
005 Hafling,30,,3,7,10
005 Hafling,31,,5,1,6
005 Hafling,32,,3,4,7
005 Hafling,33,,2,11,13
005 Hafling,34,,3,1,4
005 Hafling,35,,5,2,7
005 Hafling,36,,6,9,15
005 Hafling,37,,7,11,18
005 Hafling,38,,4,5,9
005 Hafling,39,,5,6,11
005 Hafling,40,,4,5,9
005 Hafling,41,,7,7,14
005 Hafling,42,,7,4,11
005 Hafling,43,,10,6,16
005 Hafling,44,,11,4,15
005 Hafling,45,,8,1,9
005 Hafling,46,,11,6,17
005 Hafling,47,,7,11,18
005 Hafling,48,,6,12,18
005 Hafling,49,,4,10,14
005 Hafling,50,,6,2,8
005 Hafling,51,,11,6,17
005 Hafling,52,,8,11,19
005 Hafling,53,,3,2,5
005 Hafling,54,,8,4,12
005 Hafling,55,,6,4,10
005 Hafling,56,,8,5,13
005 Hafling,57,,10,7,17
005 Hafling,58,,6,5,11
005 Hafling,59,,3,4,7
005 Hafling,60,,2,5,7
005 Hafling,61,,3,8,11
005 Hafling,62,,6,2,8
005 Hafling,63,,3,1,4
005 Hafling,64,,2,3,5
005 Hafling,65,,7,2,9
005 Hafling,66,,2,3,5
005 Hafling,67,,5,5,10
005 Hafling,68,,4,4,8
005 Hafling,69,,6,2,8
005 Hafling,70,,2,2,4
005 Hafling,71,,1,3,4
005 Hafling,72,,2,3,5
005 Hafling,73,,2,2,4
005 Hafling,74,,4,4,8
005 Hafling,75,,5,3,8
005 Hafling,76,,3,4,7
005 Hafling,77,,1,1,2
005 Hafling,78,,4,3,7
005 Hafling,79,,1,-,1
005 Hafling,80,,2,1,3
005 Hafling,81,,-,1,1
005 Hafling,82,,1,2,3
005 Hafling,83,,1,1,2
005 Hafling,84,,5,1,6
005 Hafling,85,,2,1,3
005 Hafling,86,,1,2,3
005 Hafling,87,,1,3,4
005 Hafling,88,,1,1,2
005 Hafling,89,,-,1,1
005 Hafling,90,,-,2,2
005 Hafling,91,,-,2,2
005 Hafling,93,,1,-,1
005 Hafling,95,,-,1,1
006 Abtei,0,,24,10,34
006 Abtei,1,,16,16,32
006 Abtei,2,,14,23,37
006 Abtei,3,,26,14,40
006 Abtei,4,,11,21,32
006 Abtei,5,,21,15,36
006 Abtei,6,,20,13,33
006 Abtei,7,,24,17,41
006 Abtei,8,,22,19,41
006 Abtei,9,,27,20,47
006 Abtei,10,,27,21,48
006 Abtei,11,,29,22,51
006 Abtei,12,,20,27,47
006 Abtei,13,,29,12,41
006 Abtei,14,,20,19,39
006 Abtei,15,,13,31,44
006 Abtei,16,,24,23,47
006 Abtei,17,,23,31,54
006 Abtei,18,,21,26,47
006 Abtei,19,,13,15,28
006 Abtei,20,,27,21,48
006 Abtei,21,,26,15,41
006 Abtei,22,,24,25,49
006 Abtei,23,,18,16,34
006 Abtei,24,,16,18,34
006 Abtei,25,,23,16,39
006 Abtei,26,,21,16,37
006 Abtei,27,,24,17,41
006 Abtei,28,,15,20,35
006 Abtei,29,,19,10,29
006 Abtei,30,,20,16,36
006 Abtei,31,,23,21,44
006 Abtei,32,,15,17,32
006 Abtei,33,,14,19,33
006 Abtei,34,,13,16,29
006 Abtei,35,,23,13,36
006 Abtei,36,,23,15,38
006 Abtei,37,,26,18,44
006 Abtei,38,,17,29,46
006 Abtei,39,,21,37,58
006 Abtei,40,,26,34,60
006 Abtei,41,,25,27,52
006 Abtei,42,,17,33,50
006 Abtei,43,,20,31,51
006 Abtei,44,,26,22,48
006 Abtei,45,,44,32,76
006 Abtei,46,,17,32,49
006 Abtei,47,,28,36,64
006 Abtei,48,,27,30,57
006 Abtei,49,,29,34,63
006 Abtei,50,,35,37,72
006 Abtei,51,,25,29,54
006 Abtei,52,,34,23,57
006 Abtei,53,,27,36,63
006 Abtei,54,,30,30,60
006 Abtei,55,,26,29,55
006 Abtei,56,,27,27,54
006 Abtei,57,,26,25,51
006 Abtei,58,,28,23,51
006 Abtei,59,,18,21,39
006 Abtei,60,,18,16,34
006 Abtei,61,,20,16,36
006 Abtei,62,,17,15,32
006 Abtei,63,,12,15,27
006 Abtei,64,,12,20,32
006 Abtei,65,,9,14,23
006 Abtei,66,,10,10,20
006 Abtei,67,,12,19,31
006 Abtei,68,,10,18,28
006 Abtei,69,,21,16,37
006 Abtei,70,,15,15,30
006 Abtei,71,,22,17,39
006 Abtei,72,,16,18,34
006 Abtei,73,,10,14,24
006 Abtei,74,,9,13,22
006 Abtei,75,,19,11,30
006 Abtei,76,,12,17,29
006 Abtei,77,,13,16,29
006 Abtei,78,,12,12,24
006 Abtei,79,,15,15,30
006 Abtei,80,,5,14,19
006 Abtei,81,,11,9,20
006 Abtei,82,,6,16,22
006 Abtei,83,,9,10,19
006 Abtei,84,,5,14,19
006 Abtei,85,,4,3,7
006 Abtei,86,,7,8,15
006 Abtei,87,,7,8,15
006 Abtei,88,,4,5,9
006 Abtei,89,,2,5,7
006 Abtei,90,,4,5,9
006 Abtei,91,,1,1,2
006 Abtei,92,,2,2,4
006 Abtei,93,,2,7,9
006 Abtei,94,,-,1,1
006 Abtei,95,,-,2,2
006 Abtei,97,,-,1,1
006 Abtei,101,,-,1,1
007 Barbian,0,,3,16,19
007 Barbian,1,,9,16,25
007 Barbian,2,,8,13,21
007 Barbian,3,,13,16,29
007 Barbian,4,,7,12,19
007 Barbian,5,,10,11,21
007 Barbian,6,,13,8,21
007 Barbian,7,,9,8,17
007 Barbian,8,,8,13,21
007 Barbian,9,,11,5,16
007 Barbian,10,,7,12,19
007 Barbian,11,,7,2,9
007 Barbian,12,,15,7,22
007 Barbian,13,,6,6,12
007 Barbian,14,,8,16,24
007 Barbian,15,,6,7,13
007 Barbian,16,,13,16,29
007 Barbian,17,,16,8,24
007 Barbian,18,,11,10,21
007 Barbian,19,,15,9,24
007 Barbian,20,,9,11,20
007 Barbian,21,,10,11,21
007 Barbian,22,,11,9,20
007 Barbian,23,,9,5,14
007 Barbian,24,,9,8,17
007 Barbian,25,,13,12,25
007 Barbian,26,,13,13,26
007 Barbian,27,,17,12,29
007 Barbian,28,,8,13,21
007 Barbian,29,,13,3,16
007 Barbian,30,,8,7,15
007 Barbian,31,,13,15,28
007 Barbian,32,,8,10,18
007 Barbian,33,,11,5,16
007 Barbian,34,,10,14,24
007 Barbian,35,,8,15,23
007 Barbian,36,,10,15,25
007 Barbian,37,,15,7,22
007 Barbian,38,,16,10,26
007 Barbian,39,,13,9,22
007 Barbian,40,,12,21,33
007 Barbian,41,,10,14,24
007 Barbian,42,,9,12,21
007 Barbian,43,,13,12,25
007 Barbian,44,,14,18,32
007 Barbian,45,,13,15,28
007 Barbian,46,,19,8,27
007 Barbian,47,,13,12,25
007 Barbian,48,,15,8,23
007 Barbian,49,,14,10,24
007 Barbian,50,,10,10,20
007 Barbian,51,,10,12,22
007 Barbian,52,,9,12,21
007 Barbian,53,,16,14,30
007 Barbian,54,,14,15,29
007 Barbian,55,,15,14,29
007 Barbian,56,,16,11,27
007 Barbian,57,,13,17,30
007 Barbian,58,,11,7,18
007 Barbian,59,,7,9,16
007 Barbian,60,,13,6,19
007 Barbian,61,,6,9,15
007 Barbian,62,,7,7,14
007 Barbian,63,,6,13,19
007 Barbian,64,,7,9,16
007 Barbian,65,,6,4,10
007 Barbian,66,,10,8,18
007 Barbian,67,,11,11,22
007 Barbian,68,,5,6,11
007 Barbian,69,,3,5,8
007 Barbian,70,,5,6,11
007 Barbian,71,,15,6,21
007 Barbian,72,,3,6,9
007 Barbian,73,,9,9,18
007 Barbian,74,,9,5,14
007 Barbian,75,,11,9,20
007 Barbian,76,,8,12,20
007 Barbian,77,,9,3,12
007 Barbian,78,,5,3,8
007 Barbian,79,,5,9,14
007 Barbian,80,,8,9,17
007 Barbian,81,,3,3,6
007 Barbian,82,,1,4,5
007 Barbian,83,,4,5,9
007 Barbian,84,,4,3,7
007 Barbian,85,,4,5,9
007 Barbian,86,,1,5,6
007 Barbian,87,,1,3,4
007 Barbian,88,,2,3,5
007 Barbian,89,,3,3,6
007 Barbian,90,,1,-,1
007 Barbian,91,,1,1,2
007 Barbian,92,,2,-,2
007 Barbian,95,,-,1,1
008 Bozen,0,,465,422,887
008 Bozen,1,,508,459,967
008 Bozen,2,,489,471,960
008 Bozen,3,,513,513,1.026
008 Bozen,4,,502,474,976
008 Bozen,5,,519,472,991
008 Bozen,6,,499,515,1.014
008 Bozen,7,,521,498,1.019
008 Bozen,8,,539,488,1.027
008 Bozen,9,,545,526,1.071
008 Bozen,10,,588,500,1.088
008 Bozen,11,,502,533,1.035
008 Bozen,12,,561,502,1.063
008 Bozen,13,,578,525,1.103
008 Bozen,14,,562,541,1.103
008 Bozen,15,,574,483,1.057
008 Bozen,16,,556,494,1.050
008 Bozen,17,,505,537,1.042
008 Bozen,18,,578,522,1.100
008 Bozen,19,,582,509,1.091
008 Bozen,20,,567,494,1.061
008 Bozen,21,,556,542,1.098
008 Bozen,22,,548,502,1.050
008 Bozen,23,,581,540,1.121
008 Bozen,24,,549,533,1.082
008 Bozen,25,,600,521,1.121
008 Bozen,26,,640,547,1.187
008 Bozen,27,,647,554,1.201
008 Bozen,28,,582,568,1.150
008 Bozen,29,,625,564,1.189
008 Bozen,30,,539,577,1.116
008 Bozen,31,,607,588,1.195
008 Bozen,32,,609,588,1.197
008 Bozen,33,,591,632,1.223
008 Bozen,34,,645,574,1.219
008 Bozen,35,,638,588,1.226
008 Bozen,36,,647,601,1.248
008 Bozen,37,,655,620,1.275
008 Bozen,38,,615,636,1.251
008 Bozen,39,,633,659,1.292
008 Bozen,40,,669,664,1.333
008 Bozen,41,,681,715,1.396
008 Bozen,42,,729,751,1.480
008 Bozen,43,,787,805,1.592
008 Bozen,44,,739,841,1.580
008 Bozen,45,,836,869,1.705
008 Bozen,46,,863,923,1.786
008 Bozen,47,,858,850,1.708
008 Bozen,48,,891,884,1.775
008 Bozen,49,,837,839,1.676
008 Bozen,50,,798,898,1.696
008 Bozen,51,,865,931,1.796
008 Bozen,52,,899,928,1.827
008 Bozen,53,,888,923,1.811
008 Bozen,54,,745,874,1.619
008 Bozen,55,,750,809,1.559
008 Bozen,56,,722,764,1.486
008 Bozen,57,,687,746,1.433
008 Bozen,58,,679,729,1.408
008 Bozen,59,,657,715,1.372
008 Bozen,60,,587,726,1.313
008 Bozen,61,,589,682,1.271
008 Bozen,62,,557,638,1.195
008 Bozen,63,,553,610,1.163
008 Bozen,64,,513,617,1.130
008 Bozen,65,,474,625,1.099
008 Bozen,66,,493,603,1.096
008 Bozen,67,,483,655,1.138
008 Bozen,68,,515,626,1.141
008 Bozen,69,,558,681,1.239
008 Bozen,70,,535,756,1.291
008 Bozen,71,,593,819,1.412
008 Bozen,72,,448,545,993
008 Bozen,73,,477,663,1.140
008 Bozen,74,,505,662,1.167
008 Bozen,75,,523,636,1.159
008 Bozen,76,,553,667,1.220
008 Bozen,77,,521,652,1.173
008 Bozen,78,,470,634,1.104
008 Bozen,79,,442,572,1.014
008 Bozen,80,,396,484,880
008 Bozen,81,,328,463,791
008 Bozen,82,,302,464,766
008 Bozen,83,,305,454,759
008 Bozen,84,,247,433,680
008 Bozen,85,,241,382,623
008 Bozen,86,,232,368,600
008 Bozen,87,,198,338,536
008 Bozen,88,,118,302,420
008 Bozen,89,,134,262,396
008 Bozen,90,,102,233,335
008 Bozen,91,,103,182,285
008 Bozen,92,,67,169,236
008 Bozen,93,,42,125,167
008 Bozen,94,,40,137,177
008 Bozen,95,,24,110,134
008 Bozen,96,,20,70,90
008 Bozen,97,,17,53,70
008 Bozen,98,,3,37,40
008 Bozen,99,,3,11,14
008 Bozen,100,,2,7,9
008 Bozen,101,,-,7,7
008 Bozen,102,,-,4,4
008 Bozen,103,,1,2,3
008 Bozen,104,,-,1,1
008 Bozen,105,,-,1,1
009 Prags,0,,-,3,3
009 Prags,1,,2,7,9
009 Prags,2,,4,2,6
009 Prags,3,,3,3,6
009 Prags,4,,4,1,5
009 Prags,5,,2,2,4
009 Prags,6,,5,2,7
009 Prags,7,,3,4,7
009 Prags,8,,1,2,3
009 Prags,9,,4,6,10
009 Prags,10,,3,6,9
009 Prags,11,,4,2,6
009 Prags,12,,3,1,4
009 Prags,13,,2,3,5
009 Prags,14,,2,5,7
009 Prags,15,,2,6,8
009 Prags,16,,7,5,12
009 Prags,17,,2,3,5
009 Prags,18,,5,9,14
009 Prags,19,,2,4,6
009 Prags,20,,3,5,8
