Gemeinde,Altersklassen,Geschlecht,Männer,Frauen,Insgesamt
004 Eppan a.d. Weinstr.,65,,81,84,165
004 Eppan a.d. Weinstr.,66,,64,83,147
004 Eppan a.d. Weinstr.,67,,77,61,138
004 Eppan a.d. Weinstr.,68,,63,74,137
004 Eppan a.d. Weinstr.,69,,61,51,112
004 Eppan a.d. Weinstr.,70,,67,70,137
004 Eppan a.d. Weinstr.,71,,58,77,135
004 Eppan a.d. Weinstr.,72,,74,65,139
004 Eppan a.d. Weinstr.,73,,47,50,97
004 Eppan a.d. Weinstr.,74,,60,68,128
004 Eppan a.d. Weinstr.,75,,82,75,157
004 Eppan a.d. Weinstr.,76,,75,75,150
004 Eppan a.d. Weinstr.,77,,46,92,138
004 Eppan a.d. Weinstr.,78,,60,47,107
004 Eppan a.d. Weinstr.,79,,56,74,130
004 Eppan a.d. Weinstr.,80,,39,47,86
004 Eppan a.d. Weinstr.,81,,34,48,82
004 Eppan a.d. Weinstr.,82,,33,32,65
004 Eppan a.d. Weinstr.,83,,24,33,57
004 Eppan a.d. Weinstr.,84,,21,40,61
004 Eppan a.d. Weinstr.,85,,33,41,74
004 Eppan a.d. Weinstr.,86,,28,34,62
004 Eppan a.d. Weinstr.,87,,16,37,53
004 Eppan a.d. Weinstr.,88,,18,44,62
004 Eppan a.d. Weinstr.,89,,9,27,36
004 Eppan a.d. Weinstr.,90,,14,19,33
004 Eppan a.d. Weinstr.,91,,6,20,26
004 Eppan a.d. Weinstr.,92,,5,25,30
004 Eppan a.d. Weinstr.,93,,4,17,21
004 Eppan a.d. Weinstr.,94,,3,19,22
004 Eppan a.d. Weinstr.,95,,2,12,14
004 Eppan a.d. Weinstr.,96,,1,8,9
004 Eppan a.d. Weinstr.,97,,3,7,10
004 Eppan a.d. Weinstr.,98,,-,3,3
004 Eppan a.d. Weinstr.,99,,-,1,1
004 Eppan a.d. Weinstr.,100,,-,1,1
004 Eppan a.d. Weinstr.,101,,-,3,3
004 Eppan a.d. Weinstr.,102,,-,1,1
005 Hafling,0,,3,6,9
005 Hafling,1,,4,4,8
005 Hafling,2,,4,4,8
005 Hafling,3,,2,6,8
005 Hafling,4,,4,4,8
005 Hafling,5,,5,8,13
005 Hafling,6,,4,3,7
005 Hafling,7,,3,4,7
005 Hafling,8,,3,4,7
005 Hafling,9,,2,8,10
005 Hafling,10,,6,5,11
005 Hafling,11,,3,1,4
005 Hafling,12,,6,5,11
005 Hafling,13,,3,3,6
005 Hafling,14,,1,6,7
005 Hafling,15,,-,4,4
005 Hafling,16,,5,2,7
005 Hafling,17,,5,3,8
005 Hafling,18,,4,9,13
005 Hafling,19,,5,3,8
005 Hafling,20,,3,6,9
005 Hafling,21,,1,9,10
005 Hafling,22,,12,4,16
005 Hafling,23,,7,4,11
005 Hafling,24,,3,6,9
005 Hafling,25,,3,8,11
005 Hafling,26,,3,5,8
005 Hafling,27,,7,2,9
005 Hafling,28,,5,5,10
005 Hafling,29,,5,2,7
005 Hafling,30,,2,5,7
005 Hafling,31,,3,7,10
005 Hafling,32,,5,1,6
005 Hafling,33,,3,5,8
005 Hafling,34,,2,10,12
005 Hafling,35,,3,1,4
005 Hafling,36,,6,3,9
005 Hafling,37,,5,10,15
005 Hafling,38,,6,10,16
005 Hafling,39,,4,6,10
005 Hafling,40,,5,6,11
005 Hafling,41,,4,5,9
005 Hafling,42,,7,7,14
005 Hafling,43,,7,4,11
005 Hafling,44,,10,5,15
005 Hafling,45,,11,4,15
005 Hafling,46,,8,1,9
005 Hafling,47,,12,6,18
005 Hafling,48,,7,11,18
005 Hafling,49,,5,11,16
005 Hafling,50,,5,9,14
005 Hafling,51,,6,2,8
005 Hafling,52,,11,6,17
005 Hafling,53,,8,10,18
005 Hafling,54,,3,2,5
005 Hafling,55,,8,4,12
005 Hafling,56,,6,4,10
005 Hafling,57,,8,5,13
005 Hafling,58,,10,6,16
005 Hafling,59,,6,5,11
005 Hafling,60,,3,5,8
005 Hafling,61,,2,5,7
005 Hafling,62,,3,8,11
005 Hafling,63,,6,2,8
005 Hafling,64,,3,1,4
005 Hafling,65,,2,3,5
005 Hafling,66,,7,2,9
005 Hafling,67,,2,3,5
005 Hafling,68,,4,5,9
005 Hafling,69,,4,4,8
005 Hafling,70,,6,2,8
005 Hafling,71,,1,2,3
005 Hafling,72,,1,3,4
005 Hafling,73,,2,3,5
005 Hafling,74,,2,2,4
005 Hafling,75,,4,4,8
005 Hafling,76,,5,3,8
005 Hafling,77,,3,4,7
005 Hafling,78,,1,1,2
005 Hafling,79,,4,3,7
005 Hafling,80,,1,-,1
005 Hafling,81,,2,1,3
005 Hafling,82,,-,1,1
005 Hafling,83,,1,1,2
005 Hafling,84,,1,1,2
005 Hafling,85,,4,1,5
005 Hafling,86,,2,1,3
005 Hafling,87,,1,2,3
005 Hafling,88,,1,3,4
005 Hafling,91,,-,2,2
005 Hafling,92,,-,1,1
005 Hafling,94,,1,-,1
005 Hafling,96,,-,1,1
006 Abtei,0,,11,15,26
006 Abtei,1,,23,9,32
006 Abtei,2,,16,17,33
006 Abtei,3,,14,22,36
006 Abtei,4,,25,18,43
006 Abtei,5,,10,20,30
006 Abtei,6,,21,15,36
006 Abtei,7,,20,13,33
006 Abtei,8,,24,17,41
006 Abtei,9,,22,19,41
006 Abtei,10,,26,19,45
006 Abtei,11,,27,21,48
006 Abtei,12,,29,23,52
006 Abtei,13,,21,26,47
006 Abtei,14,,29,12,41
006 Abtei,15,,20,19,39
006 Abtei,16,,13,31,44
006 Abtei,17,,24,23,47
006 Abtei,18,,22,31,53
006 Abtei,19,,21,26,47
006 Abtei,20,,13,16,29
006 Abtei,21,,27,21,48
006 Abtei,22,,26,15,41
006 Abtei,23,,24,23,47
006 Abtei,24,,18,16,34
006 Abtei,25,,15,17,32
006 Abtei,26,,23,18,41
006 Abtei,27,,21,16,37
006 Abtei,28,,23,16,39
006 Abtei,29,,15,19,34
006 Abtei,30,,19,11,30
006 Abtei,31,,23,17,40
006 Abtei,32,,23,24,47
006 Abtei,33,,14,18,32
006 Abtei,34,,15,20,35
006 Abtei,35,,14,15,29
006 Abtei,36,,25,13,38
006 Abtei,37,,20,15,35
006 Abtei,38,,26,19,45
006 Abtei,39,,17,29,46
006 Abtei,40,,21,35,56
006 Abtei,41,,27,35,62
006 Abtei,42,,25,28,53
006 Abtei,43,,15,34,49
006 Abtei,44,,21,31,52
006 Abtei,45,,28,20,48
006 Abtei,46,,44,33,77
006 Abtei,47,,16,33,49
006 Abtei,48,,29,35,64
006 Abtei,49,,28,29,57
006 Abtei,50,,30,36,66
006 Abtei,51,,34,36,70
006 Abtei,52,,23,28,51
006 Abtei,53,,34,23,57
006 Abtei,54,,27,38,65
006 Abtei,55,,30,30,60
006 Abtei,56,,26,30,56
006 Abtei,57,,28,26,54
006 Abtei,58,,26,26,52
006 Abtei,59,,28,23,51
006 Abtei,60,,18,21,39
006 Abtei,61,,18,15,33
006 Abtei,62,,20,15,35
006 Abtei,63,,16,15,31
006 Abtei,64,,12,16,28
006 Abtei,65,,12,20,32
006 Abtei,66,,9,14,23
006 Abtei,67,,10,10,20
006 Abtei,68,,11,19,30
006 Abtei,69,,10,18,28
006 Abtei,70,,21,16,37
006 Abtei,71,,15,15,30
006 Abtei,72,,18,17,35
006 Abtei,73,,16,18,34
006 Abtei,74,,9,14,23
006 Abtei,75,,9,13,22
006 Abtei,76,,19,11,30
006 Abtei,77,,12,17,29
006 Abtei,78,,12,16,28
006 Abtei,79,,12,12,24
006 Abtei,80,,15,15,30
006 Abtei,81,,5,13,18
006 Abtei,82,,11,9,20
006 Abtei,83,,6,15,21
006 Abtei,84,,9,10,19
006 Abtei,85,,5,13,18
006 Abtei,86,,3,3,6
006 Abtei,87,,7,8,15
006 Abtei,88,,6,7,13
006 Abtei,89,,3,5,8
006 Abtei,90,,2,4,6
006 Abtei,91,,3,3,6
006 Abtei,92,,1,1,2
006 Abtei,93,,2,1,3
006 Abtei,94,,1,4,5
006 Abtei,96,,-,2,2
006 Abtei,102,,-,1,1
007 Barbian,0,,10,11,21
007 Barbian,1,,4,17,21
007 Barbian,2,,9,16,25
007 Barbian,3,,9,13,22
007 Barbian,4,,14,18,32
007 Barbian,5,,7,11,18
007 Barbian,6,,10,11,21
007 Barbian,7,,13,8,21
007 Barbian,8,,10,8,18
007 Barbian,9,,7,13,20
007 Barbian,10,,11,6,17
007 Barbian,11,,7,12,19
007 Barbian,12,,7,2,9
007 Barbian,13,,15,7,22
007 Barbian,14,,7,6,13
007 Barbian,15,,8,16,24
007 Barbian,16,,7,7,14
007 Barbian,17,,13,16,29
007 Barbian,18,,16,8,24
007 Barbian,19,,13,10,23
007 Barbian,20,,18,9,27
007 Barbian,21,,13,12,25
007 Barbian,22,,11,11,22
007 Barbian,23,,13,9,22
007 Barbian,24,,9,6,15
007 Barbian,25,,10,7,17
007 Barbian,26,,12,13,25
007 Barbian,27,,11,12,23
007 Barbian,28,,15,12,27
007 Barbian,29,,7,14,21
007 Barbian,30,,13,3,16
007 Barbian,31,,8,7,15
007 Barbian,32,,15,15,30
007 Barbian,33,,8,10,18
007 Barbian,34,,12,7,19
007 Barbian,35,,10,15,25
007 Barbian,36,,10,14,24
007 Barbian,37,,10,15,25
007 Barbian,38,,15,7,22
007 Barbian,39,,16,11,27
007 Barbian,40,,12,10,22
007 Barbian,41,,12,21,33
007 Barbian,42,,10,13,23
007 Barbian,43,,10,12,22
007 Barbian,44,,13,12,25
007 Barbian,45,,14,18,32
007 Barbian,46,,14,15,29
007 Barbian,47,,19,8,27
007 Barbian,48,,13,12,25
007 Barbian,49,,15,9,24
007 Barbian,50,,15,10,25
007 Barbian,51,,10,10,20
007 Barbian,52,,9,12,21
007 Barbian,53,,9,12,21
007 Barbian,54,,16,14,30
007 Barbian,55,,14,15,29
007 Barbian,56,,14,14,28
007 Barbian,57,,17,11,28
007 Barbian,58,,13,17,30
007 Barbian,59,,11,7,18
007 Barbian,60,,7,9,16
007 Barbian,61,,13,6,19
007 Barbian,62,,7,9,16
007 Barbian,63,,7,7,14
007 Barbian,64,,5,14,19
007 Barbian,65,,6,9,15
007 Barbian,66,,6,4,10
007 Barbian,67,,10,8,18
007 Barbian,68,,10,11,21
007 Barbian,69,,5,6,11
007 Barbian,70,,3,5,8
007 Barbian,71,,5,6,11
007 Barbian,72,,15,6,21
007 Barbian,73,,3,6,9
007 Barbian,74,,8,8,16
007 Barbian,75,,9,5,14
007 Barbian,76,,9,9,18
007 Barbian,77,,8,12,20
007 Barbian,78,,9,3,12
007 Barbian,79,,4,3,7
007 Barbian,80,,5,8,13
007 Barbian,81,,7,8,15
007 Barbian,82,,3,3,6
007 Barbian,83,,1,3,4
007 Barbian,84,,4,5,9
007 Barbian,85,,3,4,7
007 Barbian,86,,4,5,9
007 Barbian,87,,1,5,6
007 Barbian,88,,1,3,4
007 Barbian,89,,1,3,4
007 Barbian,90,,3,3,6
007 Barbian,92,,1,-,1
007 Barbian,93,,2,-,2
007 Barbian,96,,-,1,1
008 Bozen,0,,477,458,935
008 Bozen,1,,476,419,895
008 Bozen,2,,505,475,980
008 Bozen,3,,492,476,968
008 Bozen,4,,519,511,1.030
008 Bozen,5,,510,471,981
008 Bozen,6,,532,475,1.007
008 Bozen,7,,499,520,1.019
008 Bozen,8,,527,501,1.028
008 Bozen,9,,542,490,1.032
008 Bozen,10,,548,534,1.082
008 Bozen,11,,593,510,1.103
008 Bozen,12,,506,535,1.041
008 Bozen,13,,561,500,1.061
008 Bozen,14,,580,526,1.106
008 Bozen,15,,569,541,1.110
008 Bozen,16,,579,488,1.067
008 Bozen,17,,573,488,1.061
008 Bozen,18,,518,543,1.061
008 Bozen,19,,605,527,1.132
008 Bozen,20,,595,518,1.113
008 Bozen,21,,594,508,1.102
008 Bozen,22,,564,544,1.108
008 Bozen,23,,563,503,1.066
008 Bozen,24,,597,567,1.164
008 Bozen,25,,569,543,1.112
008 Bozen,26,,632,532,1.164
008 Bozen,27,,657,543,1.200
008 Bozen,28,,667,561,1.228
008 Bozen,29,,613,591,1.204
008 Bozen,30,,641,571,1.212
008 Bozen,31,,540,572,1.112
008 Bozen,32,,614,587,1.201
008 Bozen,33,,613,592,1.205
008 Bozen,34,,591,635,1.226
008 Bozen,35,,655,581,1.236
008 Bozen,36,,620,590,1.210
008 Bozen,37,,653,601,1.254
008 Bozen,38,,668,625,1.293
008 Bozen,39,,616,647,1.263
008 Bozen,40,,646,652,1.298
008 Bozen,41,,668,662,1.330
008 Bozen,42,,679,719,1.398
008 Bozen,43,,740,764,1.504
008 Bozen,44,,787,810,1.597
008 Bozen,45,,736,845,1.581
008 Bozen,46,,847,877,1.724
008 Bozen,47,,869,919,1.788
008 Bozen,48,,842,860,1.702
008 Bozen,49,,884,891,1.775
008 Bozen,50,,829,849,1.678
008 Bozen,51,,804,906,1.710
008 Bozen,52,,866,930,1.796
008 Bozen,53,,894,921,1.815
008 Bozen,54,,883,925,1.808
008 Bozen,55,,742,874,1.616
008 Bozen,56,,749,814,1.563
008 Bozen,57,,715,763,1.478
008 Bozen,58,,680,733,1.413
008 Bozen,59,,668,730,1.398
008 Bozen,60,,642,723,1.365
008 Bozen,61,,584,728,1.312
008 Bozen,62,,578,681,1.259
008 Bozen,63,,548,640,1.188
008 Bozen,64,,545,606,1.151
008 Bozen,65,,500,614,1.114
008 Bozen,66,,465,626,1.091
008 Bozen,67,,489,593,1.082
008 Bozen,68,,475,642,1.117
008 Bozen,69,,507,621,1.128
008 Bozen,70,,556,668,1.224
008 Bozen,71,,532,744,1.276
008 Bozen,72,,578,812,1.390
008 Bozen,73,,445,539,984
008 Bozen,74,,469,660,1.129
008 Bozen,75,,491,657,1.148
008 Bozen,76,,509,625,1.134
008 Bozen,77,,535,662,1.197
008 Bozen,78,,502,638,1.140
008 Bozen,79,,455,615,1.070
008 Bozen,80,,415,559,974
008 Bozen,81,,382,467,849
008 Bozen,82,,316,443,759
008 Bozen,83,,285,443,728
008 Bozen,84,,283,438,721
008 Bozen,85,,224,407,631
008 Bozen,86,,228,353,581
008 Bozen,87,,211,345,556
008 Bozen,88,,175,307,482
008 Bozen,89,,106,271,377
008 Bozen,90,,121,229,350
008 Bozen,91,,86,197,283
008 Bozen,92,,83,158,241
008 Bozen,93,,54,139,193
008 Bozen,94,,32,102,134
008 Bozen,95,,31,116,147
008 Bozen,96,,18,84,102
008 Bozen,97,,13,54,67
008 Bozen,98,,11,40,51
008 Bozen,99,,2,24,26
008 Bozen,100,,3,8,11
008 Bozen,101,,2,4,6
008 Bozen,102,,-,4,4
008 Bozen,103,,-,2,2
008 Bozen,104,,-,2,2
008 Bozen,106,,-,1,1
009 Prags,0,,2,6,8
009 Prags,1,,-,4,4
009 Prags,2,,2,7,9
009 Prags,3,,3,2,5
009 Prags,4,,3,3,6
009 Prags,5,,4,1,5
009 Prags,6,,2,2,4
009 Prags,7,,5,2,7
009 Prags,8,,4,4,8
009 Prags,9,,1,2,3
009 Prags,10,,4,6,10
009 Prags,11,,3,6,9
009 Prags,12,,4,2,6
009 Prags,13,,3,1,4
009 Prags,14,,2,3,5
009 Prags,15,,2,5,7
009 Prags,16,,2,6,8
009 Prags,17,,7,5,12
